T, time, status
2.945,1.396,1
2.411,1.251,1
2.429,0.967,1
2.260,1.148,1
1.622,4.964,-4
2.416,1.244,1
2.885,6.076,-2
2.318,1.321,1
2.855,9.114,0
2.613,6.437,-2
2.570,14.267,-2
2.521,5.224,-2
2.035,2.732,-4
2.611,26.431,-3
2.532,1.513,1
2.425,5.022,-2
2.913,20.576,-3
2.556,0.816,0
2.122,1.305,1
3.005,3.701,-2
2.602,1.192,0
2.174,0.883,0
2.485,1.159,0
2.256,1.931,0
2.374,1.779,1
2.912,4.566,1
2.797,1.418,1
2.067,7.377,1
2.003,2.422,1
2.112,1.328,1
1.823,2.401,1
2.986,1.781,1
2.675,1.441,1
2.881,5.796,-4
2.928,0.936,0
2.981,6.901,-2
2.687,12.154,-2
2.592,1.467,1
2.276,7.943,-2
1.885,1.579,1
2.768,4.300,-2
2.228,0.922,1
2.464,1.150,1
2.376,1.231,0
2.189,1.623,1
2.287,1.010,0
2.668,1.241,1
2.267,0.844,0
1.604,1.209,0
2.768,12.830,-2
2.431,1.383,1
2.423,1.145,1
2.579,1.261,1
2.936,7.583,-2
2.616,1.520,1
1.972,4.193,0
2.482,1.497,1
2.753,1.119,1
2.227,1.545,0
2.492,0.958,1
2.238,2.899,0
2.455,0.855,0
2.670,1.073,1
2.209,4.749,-2
2.375,1.051,0
2.710,1.034,1
2.080,1.235,1
2.209,1.185,1
2.893,1.138,0
2.694,1.135,1
2.651,0.914,1
2.239,1.939,1
2.791,1.595,1
2.969,1.404,1
1.857,1.102,1
2.800,1.456,1
2.328,1.180,1
2.308,1.428,1
2.303,0.777,0
2.685,1.267,1
2.866,1.341,0
3.145,14.447,-2
2.959,7.703,-2
2.390,1.928,1
2.369,3.926,-2
2.264,1.556,1
2.282,1.322,1
2.789,10.166,-2
2.797,1.518,1
2.419,0.901,0
2.730,1.516,1
2.261,3.728,-2
2.336,1.472,1
2.851,1.533,0
2.636,1.072,1
2.518,1.392,1
1.681,2.210,0
2.712,1.277,1
1.958,3.211,1
2.006,5.547,-4
2.836,20.230,-3
2.048,1.232,1
2.671,2.221,-2
2.344,1.318,1
1.907,1.646,1
2.165,6.556,-2
2.540,9.022,-2
2.012,1.751,1
1.854,1.420,0
2.242,2.024,0
2.725,7.789,-2
2.313,1.855,1
2.585,1.059,1
2.095,1.102,0
2.152,1.158,1
2.571,1.308,1
2.207,4.799,-2
2.449,1.105,1
2.800,21.858,-3
2.520,6.026,-2
2.934,1.685,1
1.871,4.427,-4
2.628,4.701,-2
2.473,0.864,0
2.444,0.756,0
2.418,1.078,1
1.998,6.478,-2
2.132,1.271,1
2.885,7.440,-2
2.622,1.401,1
2.697,1.147,1
2.740,1.562,1
2.303,0.836,0
2.382,1.605,1
2.386,1.117,0
2.770,1.249,1
2.072,5.587,-2
1.909,5.958,-2
2.900,1.007,0
2.264,1.162,1
1.994,1.860,1
2.503,1.190,0
3.047,1.094,1
2.301,1.141,0
1.591,3.720,-4
2.395,3.791,-2
2.434,3.215,-4
2.505,1.699,1
2.319,1.289,1
2.978,6.961,-4
2.788,6.723,-2
2.981,9.676,1
2.356,1.310,1
3.019,1.356,1
1.837,1.539,0
2.523,4.575,-2
2.556,5.887,-2
2.018,0.945,0
2.704,5.461,-2
2.921,20.725,-3
2.244,1.460,0
2.753,1.364,1
2.431,7.653,-2
2.029,2.277,1
2.302,4.849,-2
2.077,1.909,0
1.924,1.512,1
2.020,2.619,1
2.376,1.638,1
2.876,5.114,-2
1.891,1.462,1
2.675,1.570,1
2.583,1.176,1
2.211,1.056,1
2.733,3.120,-2
2.163,13.471,-2
2.457,4.292,-2
2.729,10.599,-2
2.373,1.293,1
1.496,1.339,1
2.633,1.744,1
2.873,1.277,1
2.898,1.575,1
2.422,5.229,-2
2.341,8.114,-2
2.708,2.253,1
2.586,1.180,0
2.724,6.949,-2
1.404,1.047,0
1.696,7.164,-2
2.554,1.377,1
2.761,2.957,1
1.716,1.634,1
2.146,1.507,0
2.846,1.287,1
2.208,1.055,0
2.834,7.661,-2
2.633,2.024,0
2.659,1.148,1
2.869,5.340,-2
2.676,1.406,1
2.026,6.382,-2
2.955,1.716,1
2.241,1.080,1
2.816,2.033,1
2.492,0.963,0
2.022,1.299,0
2.246,5.160,-2
2.128,1.007,0
2.389,1.058,0
2.168,1.819,1
2.850,3.007,1
2.880,12.714,-2
2.175,5.711,1
2.376,1.198,1
2.697,1.276,0
2.407,1.141,1
2.728,7.248,-2
2.781,2.060,1
1.629,2.929,-2
2.694,5.129,-2
1.726,1.572,1
2.797,1.173,0
2.191,1.062,1
2.572,8.116,-2
2.416,0.830,0
2.225,1.123,1
2.628,1.754,1
2.442,0.877,0
3.118,1.483,1
2.734,22.382,-3
2.336,17.217,-4
2.865,1.082,1
2.790,7.461,-2
1.879,10.932,-4
2.277,0.929,1
2.688,5.461,-2
2.894,1.473,1
2.716,1.073,1
2.507,1.440,1
2.429,14.158,-2
2.636,0.934,1
2.370,2.180,1
2.539,9.821,-2
1.467,0.968,1
2.299,0.793,0
2.512,1.016,1
2.613,3.014,1
2.419,1.274,1
2.869,1.109,0
2.992,12.900,-2
2.449,1.136,0
2.497,0.760,0
2.584,1.238,1
2.399,1.553,0
2.639,5.402,-2
2.205,0.856,1
3.055,3.609,0
2.531,1.254,0
2.599,2.760,1
2.871,1.535,1
1.766,5.276,-2
2.240,1.963,1
2.385,1.595,1
2.915,1.515,1
2.549,7.327,-2
2.349,12.157,-2
2.622,19.606,-3
2.937,9.173,-2
2.033,1.603,1
2.107,1.688,1
2.448,5.142,-2
2.013,5.289,-4
2.536,1.721,1
2.381,1.362,1
2.978,1.107,1
2.169,1.089,0
2.207,1.704,1
2.679,1.288,1
2.390,3.923,1
2.806,7.351,-4
2.243,1.346,1
2.456,3.139,1
2.412,0.827,1
2.980,6.695,-2
2.115,2.709,-2
2.817,4.190,-2
2.219,5.028,-2
2.732,1.645,1
2.969,1.162,1
2.763,7.597,1
1.538,2.862,1
2.953,7.941,-2
2.101,1.274,0
2.962,1.294,1
2.668,12.388,-2
2.884,1.497,1
2.889,7.618,-2
2.757,1.526,1
1.838,1.793,1
2.824,1.468,0
2.318,17.279,1
2.804,1.267,1
2.868,6.526,-2
2.419,1.195,1
2.847,1.577,1
2.057,5.019,-4
2.304,5.096,-2
2.586,1.053,0
2.483,1.207,0
2.510,1.127,1
2.314,1.379,0
2.123,0.884,0
2.519,0.923,0
2.127,1.018,0
2.868,1.372,1
2.557,1.069,1
2.574,1.374,1
2.638,1.797,1
2.695,3.768,-2
2.396,1.900,1
2.434,1.591,1
2.786,1.040,1
2.216,7.064,-2
2.905,1.421,0
2.386,1.180,1
2.068,1.076,1
2.846,6.161,-2
1.587,1.190,0
2.727,5.106,-2
2.413,7.860,-2
1.582,1.884,1
2.443,1.251,0
2.840,1.361,0
2.622,4.181,-2
2.682,1.069,1
2.119,2.919,1
2.822,19.864,-2
2.321,2.009,1
2.271,1.114,1
2.794,7.092,-2
3.118,1.601,1
2.081,1.535,1
2.351,1.101,1
2.415,4.708,1
2.388,5.137,-4
2.525,1.042,0
2.540,1.796,1
2.200,1.174,1
2.498,5.270,-2
2.871,1.053,1
1.391,1.585,1
2.273,5.441,-4
2.282,3.401,-4
2.462,1.486,1
2.793,2.581,1
2.244,1.104,1
3.004,4.088,-2
2.470,1.951,1
2.929,11.047,-2
2.432,1.008,1
2.049,2.136,1
2.834,2.472,0
1.796,2.446,-4
2.977,3.896,-2
2.904,9.294,-2
2.779,1.798,0
2.206,1.191,0
2.709,1.246,1
3.007,9.094,-2
2.847,1.904,1
2.502,3.462,-2
1.685,2.121,1
2.361,1.004,1
2.006,5.389,-2
2.546,6.832,-2
2.818,13.040,-2
2.347,3.313,1
2.767,1.025,1
2.771,11.230,-2
2.375,3.121,1
2.707,4.184,-2
2.734,0.987,0
2.355,1.504,0
2.745,0.808,1
2.302,1.095,1
2.614,1.499,1
2.945,1.497,1
2.505,1.019,1
2.483,1.654,0
2.979,4.317,1
2.852,4.773,-2
2.341,1.311,0
2.276,6.447,1
2.324,7.307,-2
2.235,1.508,1
2.396,9.916,-2
2.141,1.492,0
2.270,1.388,1
2.189,1.046,1
2.428,0.998,1
1.828,2.406,0
2.534,1.498,1
1.867,6.180,-2
2.778,1.543,1
2.775,4.647,1
2.887,5.754,-2
2.601,4.613,-2
2.546,6.686,-2
1.798,1.493,1
2.196,0.926,1
2.193,4.622,1
2.589,1.133,1
2.852,1.115,1
2.534,5.246,-2
2.304,4.848,-2
2.567,8.218,-2
2.691,1.391,1
2.918,6.529,-2
2.792,1.359,0
2.211,1.204,1
1.936,1.240,1
2.596,2.131,1
2.187,1.521,1
2.142,0.901,0
2.734,1.598,0
2.814,1.529,1
2.688,1.158,0
2.336,1.674,0
2.317,1.469,1
2.849,1.525,1
2.595,6.561,0
2.436,1.246,1
3.007,1.864,1
1.881,1.586,1
2.820,7.205,-2
2.754,1.062,1
2.856,1.709,1
1.587,1.227,1
2.601,1.005,0
2.502,1.684,0
2.042,4.402,-2
2.700,1.783,1
2.830,3.545,-2
2.234,10.659,-2
2.537,1.121,1
2.429,1.657,1
1.332,1.706,1
2.664,0.986,0
2.187,3.125,-2
2.205,0.945,0
2.594,1.245,1
2.468,8.147,-2
1.426,0.531,0
2.936,8.609,1
2.719,1.535,1
1.917,1.132,1
2.342,1.115,1
2.657,1.113,1
2.554,12.362,-2
2.344,1.196,1
2.697,2.633,1
2.301,1.083,1
2.666,6.686,-2
2.488,1.449,0
1.901,1.277,0
2.147,1.727,1
2.982,6.755,-2
2.663,1.904,1
2.389,6.865,-2
2.496,1.301,0
2.004,2.386,1
1.619,1.637,1
2.832,11.243,-2
2.926,5.358,-2
2.863,1.473,0
2.010,2.517,1
2.049,1.048,0
2.744,7.498,-2
1.940,1.235,1
2.041,1.067,0
2.795,1.052,1
2.894,5.026,-2
2.807,1.160,1
2.725,0.877,0
2.811,3.748,0
2.706,1.105,1
2.271,1.123,0
3.056,2.801,1
2.590,9.601,-2
2.310,1.158,0
2.438,5.452,-4
2.693,1.485,1
2.691,1.658,1
1.870,4.167,-2
1.780,1.660,1
2.979,11.461,-2
2.730,1.162,1
2.628,2.332,0
2.311,4.983,-2
1.997,1.284,1
2.783,5.757,-2
2.781,7.720,-2
2.069,18.100,1
2.411,1.051,0
2.817,23.614,-3
2.502,1.499,1
2.873,10.700,-2
2.107,1.116,1
2.901,0.992,0
2.675,1.369,1
3.032,1.462,1
2.599,0.850,0
2.504,1.072,0
2.812,4.335,-2
2.102,2.670,-2
2.515,1.263,1
2.138,1.288,1
2.218,5.031,-4
2.388,1.062,1
2.598,5.889,-2
2.781,9.107,-2
2.522,1.157,1
2.203,0.992,0
2.698,10.479,-4
2.737,1.191,1
2.271,1.551,1
2.629,18.129,-2
2.761,2.960,-2
2.322,1.048,0
2.207,0.877,0
2.422,1.560,1
2.643,1.325,1
2.909,1.058,1
2.778,1.218,1
2.171,0.987,1
1.624,5.073,1
3.193,3.150,1
2.776,7.402,-2
2.913,3.367,1
2.869,1.517,1
2.760,7.774,0
2.882,4.352,-2
2.403,1.206,0
2.109,12.773,-2
2.521,1.290,1
2.065,1.054,1
2.211,1.447,1
2.653,5.762,0
2.412,1.179,1
1.435,0.965,0
2.337,1.243,0
2.164,2.044,0
2.137,0.896,1
2.867,1.285,1
2.785,5.048,-2
2.897,6.095,-2
2.695,1.807,1
2.751,1.314,1
2.640,5.364,-2
2.380,3.159,-2
2.187,1.618,1
2.679,1.093,1
1.971,5.002,-2
2.105,4.840,-2
2.666,2.092,0
2.484,3.762,-2
2.651,19.490,-3
2.519,2.900,1
2.418,0.973,1
2.398,1.917,1
2.617,0.932,0
2.600,1.276,1
2.712,1.477,1
2.608,1.648,1
2.034,0.956,1
2.570,1.446,0
2.305,5.584,-2
2.634,0.870,0
2.446,1.013,0
2.479,1.262,0
2.372,1.972,1
1.966,3.211,-4
2.246,2.521,0
2.972,4.439,-2
2.359,1.324,1
2.752,1.474,0
2.873,1.272,1
2.248,1.239,1
2.283,1.175,1
1.483,1.315,1
2.921,7.421,-2
2.573,1.124,0
2.638,5.417,-2
2.402,1.026,0
2.642,1.571,1
2.574,1.174,1
2.245,7.054,-4
2.671,1.132,1
2.620,0.990,0
3.091,8.391,-2
2.319,1.260,0
2.197,2.149,1
2.302,1.470,0
2.382,0.904,0
2.175,4.534,1
2.890,1.154,1
2.712,1.139,1
2.452,1.457,1
2.073,1.022,0
2.581,1.168,1
2.104,6.209,-2
2.349,1.579,0
2.721,1.441,1
2.098,1.096,1
2.519,1.227,0
2.217,1.140,1
2.171,5.434,-4
2.299,6.641,-2
2.615,1.030,1
2.683,1.254,0
1.707,6.448,-4
1.912,2.293,1
2.127,1.525,1
2.238,1.317,0
2.375,1.318,0
2.944,6.412,-4
2.552,0.898,0
2.659,1.396,1
2.192,1.259,1
2.331,1.787,1
3.024,1.339,1
2.332,0.990,0
2.709,2.326,1
2.950,1.384,1
2.649,1.758,1
2.195,12.318,-2
2.364,1.658,1
2.583,2.028,0
2.488,1.008,1
2.580,1.519,1
2.318,1.099,1
2.549,5.218,1
2.118,19.988,-3
2.887,1.287,0
2.974,8.159,-2
2.479,3.689,-2
2.696,1.178,0
2.434,7.181,-2
2.988,9.642,-2
2.245,1.734,1
1.981,2.007,1
1.881,4.510,-4
2.875,8.691,1
2.200,2.289,1
2.053,1.218,0
2.581,1.268,1
2.484,5.775,-4
2.276,1.561,1
2.380,1.734,1
1.934,0.646,0
1.925,1.171,1
2.558,2.069,1
2.181,0.914,1
2.324,6.449,-2
2.116,1.069,1
1.705,0.841,1
2.234,1.496,1
2.425,1.382,1
2.237,5.265,-2
2.631,1.152,1
2.406,1.458,1
2.998,1.023,0
2.878,1.162,1
2.998,1.560,1
2.839,14.558,-2
2.899,7.109,-2
2.462,1.475,0
1.519,1.204,1
2.718,1.347,1
2.891,3.891,-2
2.976,1.241,0
2.851,1.074,0
3.025,9.748,-4
2.926,2.296,-4
2.855,5.488,-2
2.860,17.584,-3
2.341,5.538,-2
2.655,1.195,1
2.312,0.953,0
2.543,1.099,0
2.822,1.521,0
2.055,1.273,1
2.285,4.047,-4
2.953,1.574,0
2.486,1.094,1
2.858,4.506,-2
2.715,1.203,0
1.451,1.270,1
2.001,1.637,1
2.952,7.579,-2
2.364,2.076,1
2.231,1.875,1
2.087,1.595,1
2.909,7.889,-2
2.841,1.323,1
2.386,1.219,1
2.697,16.995,-3
2.477,5.738,-2
2.322,1.788,1
2.496,6.239,1
2.088,4.693,-2
2.702,1.131,0
2.753,1.320,0
2.715,1.218,1
2.254,1.615,1
2.937,7.598,-2
2.695,6.253,-2
1.999,8.220,-2
2.124,1.612,1
2.958,2.126,1
2.927,2.076,1
2.701,1.061,0
2.662,4.662,-2
2.118,1.719,1
2.575,7.622,-2
2.518,1.575,1
1.560,3.938,1
2.845,4.443,-2
2.070,4.487,-4
1.940,3.175,0
2.480,2.063,1
2.678,1.544,1
2.250,1.028,1
2.256,1.037,0
3.056,1.266,1
3.014,2.734,0
2.551,5.769,-2
2.289,2.014,1
2.556,1.795,0
2.996,1.303,1
2.885,5.814,-2
2.981,8.393,-2
2.935,1.668,1
2.768,2.127,1
2.190,1.936,1
2.554,7.189,-2
2.229,1.831,1
2.357,5.799,-2
2.724,1.854,1
2.233,0.955,1
2.902,8.065,-2
2.113,1.462,1
1.498,3.988,1
2.321,1.001,0
2.877,1.282,1
2.486,1.204,0
2.571,1.668,0
2.586,1.446,1
1.913,2.404,1
2.275,1.755,1
1.829,3.736,-2
2.705,6.030,-2
2.159,1.045,0
2.177,1.187,0
2.567,2.860,1
1.959,1.275,0
2.567,1.777,1
2.583,1.361,1
2.907,6.388,-2
2.693,1.498,1
2.607,3.060,1
2.924,5.307,-2
2.603,7.703,-2
2.362,1.040,0
2.602,7.210,-2
2.221,1.171,1
2.721,6.075,-2
2.613,1.336,1
2.225,2.554,0
1.074,1.879,1
2.557,3.536,-2
2.727,5.570,-4
2.116,20.619,-3
2.028,2.466,1
2.630,1.121,0
2.486,1.173,1
2.842,1.925,0
2.914,1.984,1
1.692,1.670,1
2.667,15.764,-2
2.865,11.330,-2
2.902,4.567,-2
2.619,10.528,-4
2.600,1.434,1
2.576,1.227,0
2.915,13.316,-2
2.907,6.215,-2
2.252,8.195,1
2.514,1.034,1
2.353,1.435,1
2.935,5.444,-2
2.746,6.229,-2
2.939,11.646,-2
2.569,1.037,1
3.017,13.534,-2
2.640,1.673,1
2.331,4.956,-2
2.469,9.456,-2
2.753,1.068,0
2.830,4.761,-2
2.209,1.150,1
2.637,1.342,1
2.990,8.416,-2
2.825,1.750,1
2.290,1.869,0
2.420,4.637,-2
2.962,1.271,1
2.460,0.998,1
2.195,1.433,1
2.918,1.159,1
1.950,0.855,0
2.099,3.129,-2
1.940,2.119,1
2.629,1.645,1
2.509,1.274,0
2.738,6.295,-2
0.959,0.700,1
2.219,0.916,1
1.671,3.822,1
2.890,1.457,1
2.687,1.147,1
2.768,1.908,1
2.973,1.306,1
2.432,1.568,0
2.357,0.847,0
2.603,3.089,1
2.551,2.114,1
2.515,10.753,-2
2.630,1.155,1
2.724,1.795,1
2.653,1.453,1
2.745,1.961,1
2.487,1.901,1
2.796,1.907,1
2.371,8.092,-4
2.662,1.581,0
2.590,6.202,-4
2.575,1.443,1
1.996,2.548,1
2.334,2.468,-2
2.815,1.171,0
2.370,12.252,-2
3.097,3.382,1
2.715,11.695,-2
2.647,1.154,0
2.836,1.239,0
2.885,1.799,1
2.295,1.802,1
2.781,4.777,-2
2.473,1.260,0
2.732,1.436,0
2.959,1.406,1
3.069,1.785,1
2.986,10.343,-2
2.790,3.892,1
2.196,1.853,1
2.656,5.945,-2
2.624,10.523,-2
2.310,2.861,0
2.023,3.866,0
2.338,1.750,1
2.633,1.302,0
2.940,11.768,-2
2.901,3.033,1
2.736,2.487,1
2.918,2.263,1
2.530,1.723,1
2.288,1.641,0
2.866,5.616,-2
2.881,22.437,-3
1.789,2.190,1
2.323,1.033,0
3.044,7.772,-2
2.948,10.165,-2
2.616,1.763,1
2.661,1.451,1
2.857,15.854,-2
2.581,1.574,0
2.342,5.996,-2
3.090,1.843,1
2.221,1.063,1
2.194,5.394,-2
2.809,20.569,-4
2.870,1.466,0
2.458,2.268,1
2.729,1.686,1
2.474,12.071,-2
1.873,2.154,1
2.315,1.068,1
2.324,1.359,1
2.267,9.845,-2
2.510,1.343,1
2.926,11.898,-2
2.691,1.789,1
2.792,7.524,-2
2.626,2.191,1
2.730,1.106,1
2.819,10.699,-2
2.531,1.601,1
2.484,1.447,1
2.260,0.799,0
2.564,1.325,1
2.788,14.003,-2
0.886,1.620,1
2.223,1.177,0
2.758,1.531,1
2.415,18.698,-3
2.154,7.941,-2
2.304,0.899,0
2.831,14.077,-4
2.826,8.424,-2
2.906,10.187,1
2.559,1.747,0
1.687,3.030,-2
2.832,1.235,1
2.552,9.994,-2
2.179,5.258,-2
2.200,5.469,1
2.321,1.310,0
1.122,1.368,0
2.752,9.546,-2
2.432,1.636,1
2.906,1.261,1
2.317,4.226,1
1.705,1.367,1
2.184,4.253,-2
2.437,1.379,1
2.400,1.001,1
2.764,16.795,-2
2.456,1.290,1
2.052,2.369,1
2.686,9.907,-2
2.011,1.865,1
3.002,17.388,-2
1.772,1.578,1
2.655,3.292,1
2.313,1.223,1
2.352,1.542,0
2.858,1.941,1
2.212,1.051,0
2.209,2.055,1
2.225,3.222,-2
2.014,5.394,-2
2.340,1.031,1
2.909,8.035,-2
2.183,1.431,1
2.741,11.113,-2
2.477,6.850,-2
1.588,4.624,-4
1.836,7.104,-2
2.712,1.491,1
1.552,1.772,0
2.573,6.529,1
2.567,1.780,1
2.873,1.279,0
2.156,2.186,1
2.759,1.297,1
2.257,1.034,1
1.929,6.946,-2
1.964,1.403,1
2.697,1.565,1
2.790,17.440,-2
1.973,1.564,1
2.865,1.584,1
1.774,1.327,1
2.582,2.184,1
2.881,1.204,1
2.547,11.744,-2
2.152,1.389,1
3.075,1.233,0
2.696,1.532,1
2.870,7.547,-2
2.550,3.708,-2
2.510,6.344,-2
2.881,24.420,-3
2.688,2.973,1
1.963,6.873,-4
2.349,1.242,0
2.743,1.322,0
2.774,6.563,-2
2.700,2.234,0
2.155,1.416,1
2.171,1.351,1
2.498,1.210,0
2.029,4.458,-2
2.906,12.354,-2
2.804,9.962,-2
2.424,2.072,1
2.536,1.145,0
2.565,1.397,1
2.035,1.653,1
2.634,4.290,-2
2.245,1.516,0
2.470,1.412,0
2.766,1.675,0
2.120,1.043,0
2.257,1.557,0
2.066,1.219,0
2.392,1.146,1
2.544,0.991,1
2.939,10.441,-2
3.121,1.954,0
2.750,3.081,-2
2.347,1.250,1
2.725,11.381,-2
2.408,3.991,-2
2.397,1.020,0
2.869,6.298,-2
2.771,12.958,-2
2.068,1.207,1
2.395,1.447,1
2.451,1.650,1
1.876,2.185,1
2.264,1.303,1
1.968,1.205,1
1.515,1.218,0
2.272,25.120,-3
1.928,1.349,0
2.207,8.626,-2
2.332,5.145,-2
2.086,1.456,1
2.853,1.104,0
2.742,1.175,0
2.511,2.067,1
3.043,1.089,1
2.735,1.537,1
2.130,3.878,-2
2.765,2.269,1
2.583,4.375,-2
2.252,4.857,-2
2.871,7.815,-2
2.920,7.010,-2
2.910,14.840,-2
1.742,5.415,-2
2.396,4.755,-2
3.080,10.991,-2
1.503,7.143,-4
2.104,1.745,1
1.723,1.304,1
2.040,3.770,-4
2.076,1.335,1
1.828,5.507,-2
3.029,17.385,-2
2.013,1.463,1
2.799,10.218,-2
2.600,11.884,-2
2.423,1.855,1
2.342,1.307,0
2.810,1.592,0
2.567,1.158,0
1.941,1.177,1
2.100,5.353,-4
2.833,16.727,-4
2.530,0.841,0
2.788,1.375,0
2.801,21.107,-2
2.071,1.017,1
2.512,1.199,0
2.878,1.324,1
3.026,11.170,-2
2.398,1.525,1
2.711,1.411,1
2.614,5.154,-4
2.698,5.529,1
2.849,8.008,-2
2.647,9.543,-2
2.727,1.341,1
3.251,2.068,1
2.265,1.669,1
1.581,1.606,1
2.492,1.908,1
2.959,1.581,0
2.477,6.344,-2
2.010,2.307,1
2.291,1.565,0
2.639,23.809,-3
1.980,1.770,0
2.034,0.768,0
2.832,1.427,1
1.963,2.109,1
2.455,3.952,0
2.279,1.171,0
2.559,1.279,1
2.633,2.747,1
2.366,1.168,1
1.406,2.192,1
2.000,1.472,1
1.421,5.597,-2
2.474,1.451,0
1.961,1.335,0
2.320,1.306,0
2.821,9.302,-2
1.806,2.757,0
2.273,0.847,0
2.938,10.615,-2
2.371,8.198,-2
2.616,1.497,1
2.522,1.833,1
2.945,11.141,-2
2.830,6.947,-2
2.964,27.508,-3
3.183,3.933,1
2.323,8.070,1
2.761,1.115,1
2.619,5.944,-4
2.255,1.276,0
2.646,1.680,1
2.870,1.107,0
2.326,1.349,1
2.519,1.521,1
2.253,4.033,-2
1.786,5.670,-4
2.857,7.847,0
2.757,4.826,-2
2.200,1.021,1
2.816,8.341,1
2.300,5.472,-2
2.466,9.708,-2
2.739,4.305,-2
1.989,0.975,0
2.495,2.059,1
2.316,5.342,-2
2.802,1.650,1
1.976,1.346,0
2.690,1.339,1
2.424,6.820,-2
2.634,1.519,1
1.914,1.461,1
2.425,1.035,0
1.994,1.148,0
2.602,7.661,-2
2.722,1.370,1
2.295,1.273,0
2.294,1.205,0
1.906,1.030,1
2.426,2.606,0
2.630,1.173,1
2.410,1.208,1
1.562,1.877,1
2.431,7.836,-2
0.996,1.181,0
1.821,3.723,-2
2.501,1.619,1
1.676,1.766,1
2.683,1.484,1
2.505,22.126,-3
2.809,4.819,1
1.812,1.814,1
2.145,2.335,-2
2.170,1.355,0
2.386,2.379,1
2.840,1.461,0
2.516,4.423,-2
2.652,1.254,0
2.494,1.209,1
2.824,7.830,-2
1.946,17.107,-3
2.487,1.586,1
3.091,1.698,0
2.945,4.777,-2
1.876,2.863,0
2.771,0.905,0
2.200,1.592,1
2.416,1.736,1
2.296,0.965,0
2.087,1.422,0
2.726,1.490,0
2.604,1.473,1
2.969,26.584,-3
2.667,1.304,1
2.539,1.664,0
2.746,1.701,1
2.875,2.109,1
2.348,10.676,1
2.182,1.060,1
2.853,1.607,1
2.715,1.591,1
2.364,1.371,1
1.955,2.696,0
2.726,1.369,1
2.163,6.119,-4
2.336,1.663,1
2.777,1.382,1
2.260,1.306,1
2.377,1.829,1
2.326,1.221,1
2.645,7.249,-2
2.540,5.753,-2
2.413,2.094,1
2.833,1.513,0
1.206,1.691,1
2.661,1.479,1
1.872,6.672,1
2.617,8.032,-2
2.378,1.785,1
2.546,1.812,1
2.001,1.243,1
2.474,1.397,1
2.606,8.747,-2
2.801,1.121,1
1.985,1.287,0
1.737,2.545,-2
2.664,12.438,-2
2.727,1.228,1
1.954,1.335,1
2.976,7.748,-2
2.740,14.698,1
2.778,0.932,0
2.099,0.971,1
2.842,1.320,1
2.881,1.577,0
2.558,1.873,1
2.150,1.203,0
2.573,1.027,1
2.709,1.454,1
2.783,6.869,-2
2.496,2.933,-2
2.839,10.373,-2
2.262,1.284,0
3.073,1.225,1
2.631,1.306,1
2.571,0.818,0
2.922,1.342,1
2.293,1.542,1
2.159,3.566,-2
2.379,1.759,0
1.802,2.117,1
2.797,9.524,-2
2.740,2.330,1
2.671,13.588,-2
2.326,2.315,1
2.642,2.054,1
2.403,1.441,0
2.760,5.500,-4
2.339,4.563,-4
2.821,15.707,-4
2.113,0.994,0
3.119,1.636,1
2.750,1.045,0
2.565,1.332,1
2.941,9.192,-2
2.902,8.391,-2
2.545,1.177,0
2.535,1.735,1
3.130,1.813,0
2.973,7.188,0
2.138,3.396,0
2.620,1.541,0
1.959,1.645,1
1.836,1.960,1
2.567,1.495,1
2.186,0.960,0
2.965,14.478,-2
2.517,1.056,0
2.941,1.963,1
2.737,8.419,-2
2.902,14.033,-2
2.874,5.210,-2
2.871,1.270,1
2.562,1.484,1
2.907,14.863,-2
2.066,3.124,1
2.625,1.332,1
2.441,5.619,1
2.536,3.710,-2
1.677,1.568,1
2.638,1.760,1
2.959,5.040,-2
2.589,1.760,1
2.416,1.078,1
2.157,2.601,1
2.729,1.550,1
1.325,2.527,1
1.967,1.451,0
2.850,1.318,0
2.509,1.926,1
2.369,1.244,1
1.838,1.773,1
2.665,1.061,0
2.767,2.061,0
2.763,8.596,1
2.395,2.140,0
1.813,1.873,1
1.750,2.313,1
1.891,2.113,1
2.768,2.220,0
2.521,1.010,0
2.386,1.153,1
2.160,20.740,-3
2.806,1.168,1
2.059,1.458,1
2.335,8.702,-2
2.297,1.110,0
2.902,5.943,-4
2.815,3.598,-2
2.485,7.989,-2
1.912,1.394,1
2.387,1.318,0
2.383,1.248,1
2.704,7.738,-2
3.005,6.782,-2
2.753,1.156,0
2.643,2.790,-2
2.599,6.376,-2
2.890,19.076,-2
2.942,12.019,-2
2.277,1.200,1
2.776,14.322,-2
2.817,1.143,1
2.864,1.218,1
2.676,1.361,1
2.606,2.104,1
2.573,1.455,1
1.126,2.999,1
2.550,2.804,0
2.941,5.313,-2
2.903,1.487,1
2.780,4.564,1
2.639,1.334,1
2.628,4.668,-2
2.409,1.466,1
2.684,2.139,0
2.202,0.926,1
2.528,5.816,1
2.939,20.303,-2
2.199,1.221,0
2.961,5.897,-2
2.221,3.446,-2
2.177,1.070,0
2.399,6.223,-2
2.626,2.604,1
2.663,1.924,1
2.691,5.561,-2
2.878,4.192,-2
2.544,1.377,1
2.937,1.191,1
2.385,8.291,-4
2.827,1.328,1
2.464,1.834,1
2.368,1.538,1
2.426,1.276,0
2.605,1.603,1
2.447,1.599,0
2.315,1.322,0
2.073,6.274,-2
3.012,1.452,1
2.548,6.517,-2
