T, time, status
3.729,1.870,1
4.104,2.618,1
3.163,1.503,1
4.067,17.164,-3
3.800,5.451,-4
2.719,21.683,-3
4.091,3.904,1
3.585,8.892,-4
2.596,7.628,-4
2.746,2.070,0
3.533,1.645,1
3.614,2.514,1
3.830,35.472,-3
3.208,7.748,-4
3.125,5.034,-4
2.640,3.890,-4
3.249,8.326,-4
3.449,2.255,1
4.401,15.829,-2
3.559,2.353,1
4.047,8.983,1
4.129,8.840,-2
3.485,1.197,0
2.565,1.102,1
3.964,11.509,-4
3.867,26.533,-3
3.164,4.685,-4
3.461,2.678,1
3.796,2.161,1
3.879,1.998,0
2.969,1.272,1
4.061,7.293,-2
3.691,1.459,0
3.758,8.746,-2
3.593,1.300,0
2.536,5.773,-4
4.013,4.462,1
3.026,10.837,-4
3.751,3.658,1
3.246,4.129,-4
2.689,2.039,1
3.526,5.384,-4
3.171,3.422,-4
3.537,24.577,-3
3.981,5.616,1
3.772,2.375,1
3.711,2.155,1
2.737,3.760,-4
3.759,1.582,0
3.006,1.415,1
3.087,17.658,1
1.154,1.161,1
3.226,4.047,-4
2.655,3.105,1
3.346,1.481,1
3.100,1.230,1
3.390,1.502,1
3.072,2.132,1
2.991,1.417,1
3.359,5.721,-2
3.501,6.059,-4
3.824,1.914,0
2.998,3.396,-4
3.388,1.797,1
2.764,1.397,1
2.883,1.926,0
3.066,1.733,0
3.730,7.298,-2
3.329,27.156,-3
3.270,6.328,-4
2.714,6.175,-4
4.067,11.507,1
3.806,2.007,1
3.028,1.355,1
2.825,3.261,-4
4.237,2.551,1
2.473,1.664,0
3.134,1.393,1
3.439,6.995,-2
2.638,2.022,0
2.644,2.692,-4
3.906,16.819,-2
2.998,0.945,1
3.314,8.712,1
4.043,14.174,-2
3.638,2.430,0
2.278,3.132,-4
2.987,1.608,1
3.090,1.128,1
4.051,13.240,-2
3.378,4.815,-4
1.892,8.806,-4
2.632,3.808,-4
3.125,8.583,-4
4.139,3.614,1
2.752,2.263,1
3.992,2.354,1
3.253,1.715,1
3.487,1.437,0
2.374,1.295,1
2.963,2.390,0
3.156,1.322,1
3.604,1.283,0
3.829,12.852,-2
3.431,1.827,1
3.458,1.675,1
3.644,1.725,1
4.085,3.004,0
2.925,2.712,1
3.532,27.999,-3
3.590,2.090,0
3.436,1.737,1
3.213,6.092,-4
3.481,1.887,1
3.272,7.169,-4
3.318,7.060,-4
3.367,1.042,0
3.141,2.461,-4
3.613,2.860,1
3.729,3.165,1
4.025,22.836,-3
3.060,21.287,-3
4.179,7.991,-2
3.208,1.352,1
3.754,2.097,0
2.735,1.236,1
4.035,11.960,-4
3.138,1.707,1
3.360,1.984,1
3.033,2.229,0
3.412,3.010,1
2.465,4.144,-4
2.949,1.219,1
3.960,1.904,0
3.066,1.695,1
2.907,1.217,1
3.760,1.358,1
2.572,2.188,1
4.229,7.862,1
3.236,1.479,1
4.128,4.867,1
2.245,1.486,1
4.088,2.284,0
3.968,2.547,1
3.820,15.454,-3
3.320,28.109,-3
2.336,2.559,1
3.148,1.326,0
3.985,10.336,-2
3.000,1.432,0
3.308,1.230,1
2.249,4.384,1
2.635,1.498,0
2.666,1.174,0
3.331,3.528,-4
3.578,1.604,0
3.322,6.697,-4
3.485,1.692,0
4.269,3.433,1
3.951,3.296,0
3.370,4.898,-4
2.830,4.069,1
3.516,13.313,-2
3.668,1.820,1
2.415,3.576,1
4.058,19.812,-2
2.496,1.550,1
3.608,1.187,1
3.489,16.252,-4
3.563,2.175,1
3.364,1.367,0
3.138,1.981,0
3.137,2.082,0
3.752,6.848,-2
3.190,3.895,-4
3.989,2.329,1
3.544,3.075,1
2.732,2.499,1
3.261,1.602,1
3.869,1.816,1
3.378,6.913,-2
3.391,8.299,-4
2.660,2.309,0
3.330,2.319,1
3.685,5.800,-2
2.715,0.915,0
2.569,2.450,-4
3.674,5.370,-2
4.129,13.874,-2
3.563,7.226,-4
3.776,1.878,0
2.817,1.253,1
3.150,4.489,-4
3.260,1.359,0
3.885,1.833,1
3.913,21.427,-2
3.012,1.433,1
3.116,1.231,0
2.917,1.297,1
2.458,1.225,0
3.066,2.970,1
3.834,1.611,1
2.626,1.862,1
2.761,4.744,-4
3.261,4.877,-4
4.110,10.454,-2
3.248,4.123,-4
3.521,1.243,0
3.608,6.525,-4
3.376,1.020,0
4.013,9.813,0
3.396,4.361,-4
3.084,2.667,-4
3.072,3.287,1
3.864,7.958,-2
2.915,3.850,1
2.710,2.151,1
3.562,1.114,1
2.773,1.270,1
3.875,1.703,0
4.223,2.526,1
4.119,1.551,0
3.691,2.777,1
2.586,2.368,1
3.626,2.184,0
3.387,1.399,0
3.016,2.401,1
3.161,3.288,1
2.949,6.454,-4
4.294,4.425,1
4.086,3.879,1
3.564,2.227,1
2.473,1.133,1
3.590,4.636,1
3.636,2.982,1
1.296,1.295,-4
3.852,3.664,0
2.367,1.056,1
3.886,1.711,1
3.632,1.591,1
3.315,1.352,1
2.937,1.923,-4
3.336,1.648,0
4.013,2.444,1
2.735,1.297,1
3.432,4.746,-4
4.205,13.495,-2
4.094,2.876,1
3.118,1.414,0
3.876,12.071,-4
3.003,2.574,0
3.612,2.432,1
3.420,4.162,-4
3.473,25.439,-3
3.507,1.332,0
3.208,2.345,0
3.871,8.907,-2
2.692,6.155,-4
3.406,3.439,1
3.729,2.790,1
3.389,2.560,0
2.056,5.236,1
4.470,7.988,-2
3.050,23.956,-3
2.939,1.519,1
3.072,1.538,1
3.459,2.119,1
3.493,4.533,1
3.622,2.794,0
2.913,1.138,1
4.146,19.597,-2
3.820,5.100,-2
3.372,0.997,1
2.558,4.997,1
3.145,5.269,-4
3.311,1.024,1
2.288,1.125,1
3.433,1.955,1
3.245,4.700,1
2.782,1.352,1
3.249,3.446,-4
2.035,1.922,-4
3.065,8.037,-4
3.262,2.374,0
3.360,4.125,-4
3.968,2.147,1
3.205,9.062,-4
3.457,1.954,0
3.490,1.422,1
3.432,7.849,-4
3.571,1.244,0
4.313,3.017,1
3.025,3.113,-4
3.623,1.919,1
3.124,1.505,1
3.892,1.887,1
3.812,1.782,1
3.609,6.829,-4
3.057,2.097,1
3.123,1.639,1
3.911,1.994,1
3.087,1.833,1
3.442,1.696,1
3.373,3.686,1
3.072,4.597,0
3.219,1.685,1
3.050,4.519,-4
2.934,2.825,-4
2.306,15.054,-4
4.021,2.925,1
3.018,1.341,1
3.234,5.445,-4
4.065,10.903,-2
3.065,5.112,-4
4.052,4.289,1
4.179,7.294,-2
3.219,3.417,1
2.927,1.049,1
3.436,2.382,1
3.287,19.019,-3
3.385,4.049,-4
2.888,1.083,0
2.819,0.979,0
3.446,5.317,-2
3.004,1.012,1
4.100,1.790,1
3.496,6.648,0
3.363,1.568,0
3.407,1.072,0
3.622,0.931,1
4.134,3.633,1
2.832,1.253,1
2.997,3.083,-4
3.719,2.321,0
3.375,1.148,1
4.484,7.396,-2
3.184,1.265,0
3.516,1.465,1
3.246,3.628,-4
2.976,1.488,1
3.561,5.536,-4
3.268,4.239,-4
3.659,6.280,-2
3.382,1.302,0
3.995,4.672,1
3.571,3.533,0
3.931,5.338,-2
4.158,12.166,-4
3.686,1.455,1
3.072,1.857,1
3.734,7.446,-2
3.198,3.470,-4
3.104,4.519,-4
2.459,1.816,0
3.075,1.098,1
3.328,1.498,1
3.501,1.047,1
4.119,17.334,-4
3.291,3.383,-4
4.098,4.974,-4
3.956,2.857,1
2.823,3.122,-4
4.119,2.490,1
3.072,2.615,-4
3.503,1.570,0
4.363,3.849,0
3.216,6.649,-4
3.440,2.844,-2
2.922,1.623,1
3.522,1.193,1
3.603,12.255,-4
2.932,1.670,0
3.566,5.673,-4
3.673,5.960,-2
3.485,1.298,1
3.298,8.671,-4
3.841,9.587,-2
2.087,1.823,1
4.113,1.816,0
3.379,4.699,-4
3.578,1.302,1
3.536,7.722,-4
3.666,1.192,0
4.147,3.512,1
4.176,3.775,1
4.413,23.790,-3
3.506,1.955,1
3.779,2.414,0
2.770,1.288,0
3.098,1.571,1
3.117,2.167,-4
3.947,1.727,1
2.539,0.914,1
3.170,1.787,1
3.644,3.055,1
3.746,10.010,-4
4.103,2.270,1
4.446,14.900,-4
3.500,3.732,0
2.574,2.180,-4
3.531,1.348,0
3.211,1.189,0
3.304,1.635,1
3.230,1.503,1
3.825,3.147,1
2.933,1.488,0
3.667,2.230,0
2.756,1.174,1
3.502,4.651,-4
2.397,2.491,1
3.618,1.305,1
4.198,6.906,-2
2.880,1.115,0
3.493,11.326,1
3.516,1.449,0
3.649,20.283,-3
3.621,3.528,0
3.253,1.069,0
2.661,0.939,0
2.782,1.196,1
3.748,1.776,0
3.824,1.742,0
3.020,2.824,-4
2.667,1.578,1
3.293,3.561,-4
3.155,1.682,1
2.452,1.268,1
3.179,6.431,-4
3.328,2.164,-4
3.311,1.220,1
3.284,2.684,-4
3.446,1.371,1
3.499,1.226,1
3.595,1.296,1
2.816,2.054,-4
3.356,1.705,0
3.296,3.129,-4
3.985,1.618,0
3.508,7.611,-2
3.613,1.561,1
4.069,12.889,-4
2.980,5.317,1
3.142,4.455,-2
3.173,3.685,0
3.527,6.991,-2
3.306,1.961,1
4.237,9.309,-4
3.121,2.506,-4
1.166,1.735,1
2.987,3.361,-2
3.269,6.609,-4
3.554,1.685,1
3.518,3.426,-4
3.025,1.012,0
4.004,2.887,1
3.452,1.676,0
3.147,1.219,1
3.067,1.195,1
3.511,1.972,1
3.741,8.472,-2
2.987,3.498,-2
3.456,1.255,1
3.254,2.287,1
3.799,5.590,-4
3.907,2.867,1
3.260,1.349,1
2.651,2.074,-4
4.312,2.116,0
3.880,1.977,1
4.006,3.999,1
3.401,16.816,-4
3.351,2.586,-4
3.605,1.593,1
4.005,20.946,-2
3.943,1.952,0
3.407,1.403,1
3.653,2.009,1
3.336,1.507,1
4.254,13.347,1
3.152,3.660,-4
4.274,4.695,1
3.703,1.402,0
3.334,1.307,1
4.088,1.820,1
3.369,1.855,1
3.392,6.106,-2
2.686,1.860,1
3.226,1.122,1
3.803,2.512,0
3.931,1.396,1
3.456,7.249,0
4.314,3.030,1
2.742,1.112,0
4.045,2.306,1
3.265,4.111,-4
3.973,1.873,0
3.027,5.791,-4
3.412,4.277,-4
3.656,6.238,-2
2.712,4.120,0
3.968,1.981,1
4.052,6.334,-4
3.060,3.111,-4
3.585,1.817,0
4.106,5.243,1
3.254,1.439,1
3.540,1.676,1
3.461,1.175,0
3.020,3.522,-4
3.412,1.259,1
3.783,1.836,0
4.215,13.951,-2
4.250,4.810,1
3.984,6.144,1
3.538,1.562,0
3.109,1.161,1
3.346,2.695,-4
3.333,2.000,1
4.066,2.321,1
2.518,1.854,-4
2.667,1.209,1
3.786,1.399,1
3.154,0.890,0
3.005,1.040,1
2.843,2.416,-4
4.305,4.829,1
3.356,8.817,1
3.706,2.145,1
3.423,1.633,0
3.938,1.543,1
3.982,7.398,-2
2.210,3.034,1
3.328,0.982,0
2.835,1.283,0
3.588,12.483,-4
2.843,2.406,-4
3.694,1.561,1
3.341,9.318,1
3.565,2.434,1
3.063,1.591,1
3.202,1.359,1
2.280,6.585,-4
3.061,3.255,-2
3.756,7.658,-2
4.164,2.013,1
3.808,5.455,-2
2.482,1.062,1
3.761,24.343,1
3.723,2.259,1
3.268,3.029,-2
3.392,7.014,-4
2.883,2.505,-4
2.510,1.196,0
3.530,1.678,1
1.945,1.664,-4
2.805,4.745,1
2.495,2.175,-2
2.785,1.164,1
4.215,18.007,-3
3.178,1.706,1
2.177,2.488,0
2.700,1.019,1
3.608,1.296,0
2.664,19.487,-3
2.644,1.210,1
3.084,1.112,1
4.055,4.237,0
3.275,1.435,1
2.493,2.835,-4
4.430,11.049,1
4.475,12.847,-2
3.365,1.066,1
3.445,3.405,0
3.689,1.135,0
3.808,5.676,-4
3.843,10.631,-2
3.399,1.831,1
3.902,11.299,-4
3.191,2.671,1
3.598,1.831,1
3.480,1.630,1
3.331,9.798,-4
2.717,2.184,0
2.228,1.592,1
3.632,1.245,1
4.201,2.133,1
3.496,1.093,0
2.556,1.993,-4
3.165,1.409,1
3.241,18.512,-3
3.413,2.309,1
2.670,23.555,-3
3.804,7.025,-2
4.050,2.065,1
2.791,0.977,0
3.379,1.197,1
3.487,1.496,1
3.761,2.982,1
3.593,7.264,-4
3.315,1.273,0
3.366,2.374,1
2.558,1.594,1
3.248,4.309,-4
3.204,1.715,0
3.340,2.176,0
4.069,1.598,1
3.309,1.507,1
1.884,17.668,-3
3.314,1.288,1
3.546,1.275,0
3.041,1.551,1
3.309,1.354,1
3.485,7.032,-4
3.272,2.295,0
3.714,9.739,-2
3.199,1.407,1
3.722,5.368,-4
3.821,1.433,1
2.650,1.794,1
3.062,0.960,1
4.210,11.969,-2
3.935,9.385,-4
3.647,3.766,-4
2.515,3.096,-4
2.774,1.117,0
3.471,1.684,1
3.526,2.621,1
3.961,2.753,1
2.805,0.896,0
3.901,1.881,1
3.527,1.384,1
3.920,2.286,1
3.469,1.263,1
2.970,1.738,1
3.191,3.577,-4
3.980,1.411,1
3.454,1.097,0
4.113,9.190,-2
2.673,1.566,1
3.385,3.127,-4
3.136,5.418,0
2.762,0.995,0
3.658,1.613,1
3.914,12.106,-2
3.721,1.651,1
3.935,10.616,-2
2.709,1.522,0
3.507,28.855,-3
3.226,3.125,-4
3.508,1.557,1
3.307,2.431,1
3.276,1.266,1
3.529,1.087,1
2.952,1.661,1
3.701,2.750,1
3.627,11.110,1
3.497,1.225,1
2.621,1.083,1
3.293,10.521,1
2.287,1.397,1
3.960,1.591,1
1.381,3.343,1
3.290,1.496,0
