T, time, time_on_pso, time_on_solver, status
2.477,0.098,0.080,0.018,0
2.787,0.117,0.078,0.039,0
2.975,0.160,0.080,0.080,-5
2.818,0.108,0.079,0.029,0
2.573,0.108,0.079,0.029,0
2.668,0.736,0.078,0.658,-5
2.772,0.174,0.088,0.086,-5
2.948,0.331,0.083,0.248,-5
1.918,0.100,0.080,0.020,0
2.308,0.101,0.080,0.021,0
2.192,0.100,0.079,0.021,0
2.433,0.103,0.081,0.022,0
2.527,0.196,0.080,0.116,-5
2.483,0.211,0.081,0.130,0
2.658,0.110,0.083,0.027,0
2.173,0.104,0.079,0.025,0
2.421,0.103,0.082,0.021,0
2.142,0.121,0.079,0.042,0
2.831,0.209,0.080,0.129,-5
1.696,0.106,0.080,0.026,0
2.321,0.108,0.080,0.028,0
2.879,0.110,0.081,0.029,0
2.581,0.229,0.082,0.147,0
2.288,0.111,0.081,0.030,0
2.745,0.230,0.080,0.150,0
2.090,0.117,0.084,0.033,0
2.417,0.103,0.080,0.023,0
2.638,0.114,0.082,0.032,0
2.857,0.247,0.087,0.160,-5
2.452,0.104,0.081,0.023,0
2.823,0.286,0.081,0.205,-5
2.534,0.110,0.081,0.029,0
2.719,0.119,0.080,0.039,0
2.386,0.110,0.081,0.029,0
2.978,0.114,0.081,0.033,0
2.457,0.181,0.083,0.098,0
2.584,0.251,0.081,0.170,-5
2.860,0.109,0.082,0.027,0
2.248,0.110,0.081,0.029,0
2.191,0.110,0.082,0.028,0
2.618,0.104,0.080,0.024,0
2.793,0.198,0.080,0.118,-5
1.948,0.165,0.098,0.067,0
2.657,0.259,0.095,0.164,0
2.730,0.131,0.086,0.045,0
2.457,0.114,0.085,0.029,0
2.277,0.118,0.083,0.035,0
2.487,0.115,0.080,0.035,0
2.782,0.153,0.085,0.068,0
2.701,0.117,0.083,0.034,0
2.695,0.103,0.082,0.021,0
2.911,0.151,0.087,0.064,-5
2.931,0.288,0.081,0.207,-5
1.534,0.106,0.080,0.026,0
2.497,0.121,0.082,0.039,0
2.647,0.107,0.082,0.025,0
3.195,0.112,0.078,0.034,0
2.481,0.104,0.078,0.026,0
2.044,0.106,0.080,0.026,0
2.667,0.121,0.079,0.042,0
1.524,0.114,0.083,0.031,0
2.861,0.111,0.081,0.030,0
2.187,0.109,0.081,0.028,0
2.788,0.125,0.082,0.043,0
2.913,0.893,0.081,0.812,-5
3.088,0.164,0.091,0.073,0
1.593,0.129,0.089,0.040,0
2.308,0.126,0.088,0.038,0
2.731,0.259,0.089,0.170,-5
2.025,0.132,0.082,0.050,0
2.598,0.108,0.081,0.027,0
2.416,0.109,0.081,0.028,0
2.094,0.106,0.081,0.025,0
1.682,0.116,0.084,0.032,0
2.490,0.112,0.080,0.032,0
2.805,0.143,0.081,0.062,-5
2.345,0.107,0.082,0.025,0
2.018,0.125,0.085,0.040,0
2.558,0.126,0.086,0.040,0
2.782,0.141,0.097,0.044,0
2.444,0.153,0.085,0.068,0
2.974,0.182,0.085,0.097,-5
2.775,0.286,0.089,0.197,-5
2.368,0.106,0.082,0.024,0
2.227,0.104,0.080,0.024,0
2.837,0.766,0.085,0.681,-5
2.367,0.110,0.083,0.027,0
2.454,0.198,0.080,0.118,0
2.664,0.296,0.081,0.215,0
2.586,0.119,0.087,0.032,0
2.937,0.754,0.081,0.673,-5
2.067,0.242,0.082,0.160,0
2.952,0.109,0.081,0.028,0
2.608,0.111,0.087,0.024,0
2.137,0.135,0.082,0.053,0
3.034,0.230,0.081,0.149,-5
2.027,0.108,0.081,0.027,0
2.285,0.104,0.080,0.024,0
2.188,0.113,0.086,0.027,0
2.923,0.446,0.082,0.364,-5
2.120,0.106,0.082,0.024,0
2.839,0.116,0.084,0.032,0
2.158,0.110,0.083,0.027,0
2.657,0.120,0.081,0.039,0
2.694,0.299,0.081,0.218,-5
2.252,0.104,0.081,0.023,0
2.571,0.111,0.080,0.031,0
2.733,0.114,0.080,0.034,0
2.125,0.175,0.082,0.093,-5
2.592,0.107,0.080,0.027,0
2.188,0.122,0.081,0.041,0
2.133,0.110,0.081,0.029,0
2.574,0.108,0.080,0.028,0
2.239,0.096,0.080,0.016,0
2.555,0.162,0.081,0.081,0
2.149,0.119,0.083,0.036,0
2.861,0.731,0.081,0.650,-5
2.829,0.104,0.082,0.022,0
2.318,0.112,0.080,0.032,0
2.709,0.108,0.080,0.028,0
2.286,0.273,0.079,0.194,0
2.282,0.149,0.086,0.063,0
2.781,0.137,0.088,0.049,0
2.862,0.142,0.091,0.051,0
2.357,0.116,0.083,0.033,0
2.353,0.208,0.082,0.126,-5
2.873,0.108,0.082,0.026,0
2.356,0.121,0.085,0.036,0
1.990,0.256,0.084,0.172,0
1.908,0.110,0.082,0.028,0
2.621,0.115,0.083,0.032,0
2.999,0.116,0.081,0.035,0
2.365,0.117,0.086,0.031,0
2.430,0.108,0.081,0.027,0
2.397,0.112,0.081,0.031,0
2.291,0.110,0.081,0.029,0
2.435,0.103,0.082,0.021,0
2.822,0.147,0.081,0.066,-5
1.095,0.121,0.084,0.037,0
2.564,0.130,0.084,0.046,0
2.408,0.111,0.084,0.027,0
2.346,0.107,0.084,0.023,0
2.418,0.144,0.083,0.061,-5
2.368,0.120,0.084,0.036,0
2.492,0.111,0.086,0.025,0
2.691,0.110,0.083,0.027,0
2.596,0.274,0.108,0.166,-5
2.747,0.319,0.084,0.235,-5
2.163,0.111,0.086,0.025,0
2.488,0.121,0.086,0.035,0
2.588,0.117,0.085,0.032,0
2.976,0.699,0.087,0.612,-5
2.848,0.121,0.085,0.036,0
2.309,0.117,0.086,0.031,0
2.186,0.258,0.085,0.173,-5
2.518,0.119,0.088,0.031,0
1.675,0.116,0.086,0.030,0
2.390,0.113,0.084,0.029,0
2.410,0.122,0.086,0.036,0
2.480,0.107,0.084,0.023,0
2.780,0.411,0.085,0.326,-5
2.504,0.112,0.083,0.029,0
2.571,0.110,0.082,0.028,0
2.481,0.110,0.082,0.028,0
2.047,0.117,0.083,0.034,0
2.838,0.113,0.083,0.030,0
2.343,0.111,0.081,0.030,0
1.827,0.108,0.081,0.027,0
3.178,0.125,0.086,0.039,0
2.207,0.111,0.082,0.029,0
2.322,0.111,0.081,0.030,0
2.173,0.103,0.081,0.022,0
2.799,0.278,0.082,0.196,-5
2.636,0.207,0.084,0.123,-5
2.544,0.132,0.084,0.048,0
2.322,0.106,0.083,0.023,0
2.915,0.128,0.090,0.038,0
2.119,0.145,0.084,0.061,-5
2.662,0.116,0.083,0.033,0
2.650,0.102,0.081,0.021,0
2.906,0.112,0.084,0.028,0
2.897,0.248,0.084,0.164,-5
3.079,0.736,0.081,0.655,-5
1.992,0.105,0.082,0.023,0
2.965,0.204,0.081,0.123,-5
2.770,0.112,0.085,0.027,0
2.382,0.118,0.083,0.035,0
2.515,0.111,0.082,0.029,0
2.258,0.174,0.082,0.092,0
2.802,0.129,0.087,0.042,0
2.956,0.117,0.082,0.035,0
2.723,0.112,0.084,0.028,0
2.249,0.154,0.083,0.071,-5
2.914,0.458,0.085,0.373,-5
2.601,0.126,0.082,0.044,0
2.468,0.110,0.081,0.029,0
2.409,0.105,0.085,0.020,0
2.728,0.112,0.082,0.030,0
2.033,0.111,0.081,0.030,0
2.801,0.206,0.082,0.124,0
2.554,0.109,0.085,0.024,0
2.488,0.109,0.081,0.028,0
2.220,0.113,0.081,0.032,0
2.715,0.106,0.081,0.025,0
2.583,0.148,0.083,0.065,-5
2.591,0.115,0.085,0.030,0
2.025,0.102,0.081,0.021,0
2.458,0.107,0.080,0.027,0
2.105,0.102,0.080,0.022,0
2.749,0.265,0.114,0.151,-5
2.766,0.116,0.084,0.032,0
2.707,0.110,0.085,0.025,0
2.866,0.126,0.081,0.045,0
2.135,0.120,0.082,0.038,0
2.700,0.108,0.085,0.023,0
2.803,0.160,0.082,0.078,-5
2.805,0.108,0.083,0.025,0
2.136,0.113,0.083,0.030,0
2.763,0.143,0.084,0.059,0
2.593,0.104,0.080,0.024,0
2.336,0.107,0.082,0.025,0
2.751,0.110,0.081,0.029,0
2.215,0.106,0.080,0.026,0
2.352,0.108,0.080,0.028,0
2.421,0.108,0.086,0.022,0
2.385,0.105,0.079,0.026,0
2.797,0.112,0.081,0.031,0
2.810,0.816,0.086,0.730,-5
2.815,0.137,0.090,0.047,0
2.990,0.116,0.083,0.033,0
2.210,0.118,0.080,0.038,0
2.104,0.111,0.080,0.031,0
2.637,0.107,0.079,0.028,0
2.288,0.114,0.083,0.031,0
2.776,0.117,0.079,0.038,0
2.498,0.106,0.079,0.027,0
2.285,0.109,0.080,0.029,0
2.061,0.105,0.084,0.021,0
2.774,0.152,0.083,0.069,0
2.634,0.136,0.087,0.049,0
2.446,0.251,0.093,0.158,-5
2.550,0.149,0.092,0.057,0
2.840,0.169,0.087,0.082,-5
2.673,0.119,0.086,0.033,0
2.833,0.213,0.083,0.130,-5
2.759,0.111,0.083,0.028,0
2.303,0.111,0.083,0.028,0
2.319,0.116,0.080,0.036,0
2.874,0.117,0.082,0.035,0
2.821,0.110,0.081,0.029,0
2.885,0.163,0.080,0.083,-5
1.771,0.107,0.081,0.026,0
2.943,0.124,0.082,0.042,0
2.331,0.108,0.079,0.029,0
2.833,0.105,0.079,0.026,0
2.413,0.108,0.080,0.028,0
2.463,0.101,0.079,0.022,0
2.775,0.112,0.078,0.034,0
2.503,0.103,0.079,0.024,0
2.851,0.104,0.079,0.025,0
2.070,0.106,0.078,0.028,0
2.697,0.115,0.079,0.036,0
1.849,0.135,0.086,0.049,0
2.849,0.139,0.083,0.056,0
2.300,0.151,0.086,0.065,-5
2.914,0.168,0.080,0.088,0
1.981,0.108,0.079,0.029,0
2.040,0.103,0.077,0.026,0
1.842,0.143,0.079,0.064,0
2.567,0.373,0.083,0.290,-5
1.960,0.331,0.093,0.238,0
2.706,0.103,0.079,0.024,0
2.758,0.131,0.084,0.047,0
2.045,0.129,0.084,0.045,0
2.813,0.139,0.085,0.054,0
2.379,0.117,0.087,0.030,0
1.494,0.118,0.084,0.034,0
2.524,0.115,0.084,0.031,0
2.660,0.106,0.080,0.026,0
2.818,0.480,0.084,0.396,-5
2.504,0.166,0.089,0.077,0
1.759,0.120,0.082,0.038,0
2.185,0.114,0.081,0.033,0
2.538,0.140,0.086,0.054,0
2.825,0.156,0.090,0.066,0
2.776,0.151,0.086,0.065,0
1.991,0.133,0.091,0.042,0
2.759,0.159,0.087,0.072,0
2.908,0.124,0.090,0.034,0
1.820,0.136,0.090,0.046,0
2.340,0.127,0.094,0.033,0
2.400,0.126,0.089,0.037,0
2.194,0.108,0.085,0.023,0
2.676,0.148,0.086,0.062,0
2.866,0.166,0.088,0.078,0
2.377,0.140,0.089,0.051,0
2.473,0.145,0.090,0.055,0
2.143,0.158,0.089,0.069,0
2.475,0.117,0.085,0.032,0
2.017,0.144,0.089,0.055,0
2.258,0.130,0.090,0.040,0
2.369,0.229,0.085,0.144,-5
2.698,0.142,0.088,0.054,-5
2.026,0.117,0.086,0.031,0
2.722,0.131,0.083,0.048,0
2.034,0.112,0.082,0.030,0
2.381,0.119,0.087,0.032,0
2.578,0.117,0.083,0.034,0
2.362,0.102,0.083,0.019,0
2.391,0.257,0.087,0.170,-5
3.019,0.109,0.081,0.028,0
1.667,0.107,0.081,0.026,0
2.534,0.133,0.084,0.049,0
2.782,0.190,0.089,0.101,-5
2.394,0.117,0.088,0.029,0
2.124,0.111,0.082,0.029,0
2.848,0.163,0.081,0.082,-5
2.935,0.382,0.083,0.299,0
2.831,0.240,0.087,0.153,-5
2.785,0.118,0.086,0.032,0
2.364,0.131,0.086,0.045,0
2.678,0.119,0.085,0.034,0
2.322,0.118,0.088,0.030,0
2.779,0.112,0.081,0.031,0
2.266,0.113,0.082,0.031,0
2.655,0.215,0.083,0.132,-5
1.693,0.130,0.082,0.048,0
2.059,0.139,0.088,0.051,0
2.289,0.122,0.086,0.036,0
2.929,0.128,0.086,0.042,0
2.734,0.122,0.084,0.038,0
2.188,0.238,0.081,0.157,0
2.077,0.122,0.086,0.036,0
2.261,0.106,0.082,0.024,0
2.024,0.108,0.079,0.029,0
1.911,0.112,0.079,0.033,0
2.241,0.101,0.079,0.022,0
2.591,0.107,0.080,0.027,0
2.298,0.108,0.080,0.028,0
2.913,0.132,0.084,0.048,0
2.358,0.125,0.081,0.044,0
2.208,0.107,0.080,0.027,0
2.023,0.237,0.079,0.158,-5
1.961,0.121,0.082,0.039,0
2.559,0.144,0.083,0.061,0
2.456,0.103,0.082,0.021,0
2.557,0.117,0.082,0.035,0
1.562,0.127,0.082,0.045,0
2.737,0.104,0.083,0.021,0
2.431,0.126,0.085,0.041,0
2.602,0.178,0.081,0.097,-5
2.822,0.106,0.081,0.025,0
1.843,0.108,0.083,0.025,0
2.232,0.105,0.081,0.024,0
2.322,0.122,0.085,0.037,0
2.365,0.101,0.081,0.020,0
1.188,0.109,0.081,0.028,0
2.619,0.115,0.081,0.034,0
2.807,0.104,0.081,0.023,0
2.558,0.108,0.080,0.028,0
2.927,0.369,0.080,0.289,-5
2.903,0.109,0.081,0.028,0
2.512,0.119,0.080,0.039,0
1.778,0.117,0.083,0.034,0
2.707,0.113,0.081,0.032,0
2.839,0.107,0.083,0.024,0
2.190,0.106,0.082,0.024,0
2.530,0.267,0.080,0.187,0
2.307,0.105,0.082,0.023,0
2.866,0.234,0.080,0.154,-5
2.864,0.291,0.082,0.209,-5
2.826,0.675,0.081,0.594,-5
2.793,0.152,0.083,0.069,-5
2.592,0.105,0.082,0.023,0
2.054,0.112,0.083,0.029,0
2.536,0.255,0.082,0.173,-5
2.362,0.108,0.082,0.026,0
2.731,0.119,0.081,0.038,0
2.796,0.176,0.086,0.090,-5
2.702,0.117,0.083,0.034,0
2.468,0.147,0.081,0.066,-5
1.652,0.113,0.081,0.032,0
2.861,0.110,0.081,0.029,0
2.835,0.114,0.083,0.031,0
1.502,0.112,0.082,0.030,0
2.657,0.118,0.080,0.038,0
2.660,0.120,0.081,0.039,0
2.382,0.122,0.080,0.042,0
2.869,0.139,0.089,0.050,0
2.766,0.280,0.086,0.194,0
2.908,0.177,0.084,0.093,0
2.675,0.116,0.090,0.026,0
2.224,0.115,0.083,0.032,0
2.752,0.142,0.083,0.059,0
2.250,0.107,0.081,0.026,0
2.557,0.106,0.080,0.026,0
2.626,0.116,0.081,0.035,0
1.376,0.109,0.080,0.029,0
2.253,0.124,0.081,0.043,0
2.183,0.167,0.101,0.066,0
2.671,0.256,0.090,0.166,-5
2.783,0.119,0.090,0.029,0
2.408,0.122,0.085,0.037,0
2.610,0.113,0.083,0.030,0
1.801,0.118,0.085,0.033,0
2.292,0.115,0.082,0.033,0
2.199,0.103,0.082,0.021,0
2.121,0.108,0.085,0.023,0
1.776,0.132,0.085,0.047,0
2.492,0.190,0.082,0.108,-5
2.285,0.109,0.082,0.027,0
2.703,0.096,0.076,0.020,0
2.399,0.366,0.079,0.287,-5
2.372,0.126,0.079,0.047,0
2.430,0.132,0.086,0.046,0
2.927,0.135,0.085,0.050,0
2.704,0.152,0.083,0.069,0
2.373,0.121,0.080,0.041,0
2.479,0.131,0.081,0.050,0
2.556,0.179,0.079,0.100,-5
2.231,0.102,0.080,0.022,0
2.903,0.113,0.079,0.034,0
2.559,0.119,0.080,0.039,0
2.773,0.115,0.081,0.034,0
1.658,0.119,0.080,0.039,0
2.007,0.118,0.081,0.037,0
2.873,0.339,0.080,0.259,-5
2.776,0.198,0.083,0.115,0
2.690,0.128,0.082,0.046,0
2.880,0.108,0.083,0.025,0
2.768,0.118,0.082,0.036,0
2.147,0.113,0.080,0.033,0
2.877,0.396,0.080,0.316,-5
2.214,0.112,0.080,0.032,0
3.056,0.114,0.082,0.032,0
1.975,0.107,0.081,0.026,0
1.845,0.108,0.081,0.027,0
1.895,0.112,0.081,0.031,0
2.512,0.109,0.081,0.028,0
2.780,0.149,0.080,0.069,-5
2.940,0.154,0.081,0.073,-5
2.334,0.108,0.081,0.027,0
2.443,0.180,0.081,0.099,0
2.768,0.101,0.081,0.020,0
2.330,0.110,0.080,0.030,0
2.907,0.117,0.080,0.037,0
2.803,0.133,0.081,0.052,0
2.331,0.278,0.088,0.190,0
2.378,0.127,0.091,0.036,0
2.888,0.116,0.084,0.032,0
2.262,0.109,0.083,0.026,0
2.564,0.111,0.081,0.030,0
2.749,0.118,0.082,0.036,0
2.675,0.444,0.087,0.357,-5
1.971,0.123,0.087,0.036,0
2.581,0.221,0.083,0.138,0
2.454,0.135,0.083,0.052,0
2.967,0.147,0.083,0.064,0
2.943,0.281,0.085,0.196,-5
2.587,0.120,0.084,0.036,0
2.491,0.141,0.086,0.055,0
2.759,0.342,0.087,0.255,-5
2.935,0.139,0.085,0.054,0
2.323,0.127,0.085,0.042,0
2.251,0.116,0.083,0.033,0
2.597,0.129,0.082,0.047,0
1.605,0.118,0.082,0.036,0
2.815,0.284,0.082,0.202,-5
2.653,0.126,0.084,0.042,0
2.345,0.109,0.082,0.027,0
2.906,0.132,0.082,0.050,0
2.144,0.118,0.084,0.034,0
2.797,0.116,0.083,0.033,0
2.659,0.118,0.082,0.036,0
2.208,0.102,0.083,0.019,0
2.807,0.113,0.082,0.031,0
2.420,0.112,0.085,0.027,0
2.562,0.223,0.082,0.141,0
2.553,0.131,0.083,0.048,0
2.697,0.103,0.083,0.020,0
2.593,0.119,0.086,0.033,0
2.646,0.109,0.083,0.026,0
2.850,0.131,0.083,0.048,0
2.565,0.117,0.082,0.035,0
2.607,0.108,0.082,0.026,0
2.065,0.109,0.085,0.024,0
2.162,0.108,0.082,0.026,0
2.562,0.115,0.084,0.031,0
2.394,0.234,0.083,0.151,-5
2.950,0.122,0.086,0.036,0
1.807,0.103,0.083,0.020,0
2.656,0.112,0.082,0.030,0
2.914,0.158,0.082,0.076,-5
2.658,0.138,0.089,0.049,0
2.510,0.133,0.089,0.044,0
2.918,1.371,0.093,1.278,-5
2.016,0.116,0.087,0.029,0
2.175,0.113,0.082,0.031,0
2.725,0.218,0.081,0.137,-5
2.822,0.130,0.082,0.048,0
2.658,0.114,0.084,0.030,0
2.730,0.110,0.082,0.028,0
2.485,0.121,0.082,0.039,0
1.871,0.132,0.081,0.051,0
2.256,0.128,0.087,0.041,0
2.301,0.244,0.088,0.156,-5
2.277,0.137,0.089,0.048,0
2.599,0.113,0.083,0.030,0
2.092,0.244,0.083,0.161,-5
2.445,0.195,0.092,0.103,-5
1.851,0.133,0.090,0.043,0
2.934,0.254,0.088,0.166,-5
2.205,0.276,0.086,0.190,-5
2.575,0.295,0.088,0.207,-5
1.685,0.139,0.087,0.052,0
2.611,0.294,0.088,0.206,0
2.273,0.234,0.084,0.150,-5
2.475,0.113,0.085,0.028,0
2.487,0.229,0.086,0.143,-5
2.462,0.112,0.083,0.029,0
2.602,0.115,0.083,0.032,0
2.018,0.232,0.083,0.149,0
2.535,0.251,0.083,0.168,-5
1.970,0.255,0.083,0.172,0
2.640,0.105,0.083,0.022,0
2.370,0.109,0.083,0.026,0
2.353,0.100,0.082,0.018,0
2.642,0.112,0.082,0.030,0
2.198,0.113,0.083,0.030,0
2.146,0.118,0.083,0.035,0
2.882,0.120,0.082,0.038,0
2.658,0.116,0.082,0.034,0
2.176,0.162,0.083,0.079,-5
2.844,0.118,0.085,0.033,0
2.615,0.113,0.084,0.029,0
2.431,0.107,0.082,0.025,0
2.543,0.108,0.082,0.026,0
2.538,0.110,0.082,0.028,0
2.774,0.227,0.082,0.145,-5
2.045,0.111,0.082,0.029,0
2.474,0.140,0.083,0.057,-5
2.639,0.106,0.082,0.024,0
2.572,0.281,0.082,0.199,-5
2.319,0.107,0.084,0.023,0
2.693,0.110,0.082,0.028,0
2.639,0.113,0.083,0.030,0
2.451,0.108,0.086,0.022,0
2.377,0.106,0.077,0.029,0
2.464,0.104,0.079,0.025,0
2.277,0.108,0.079,0.029,0
2.663,0.388,0.079,0.309,-5
2.759,0.109,0.080,0.029,0
2.283,0.104,0.079,0.025,0
2.350,0.106,0.079,0.027,0
2.805,0.149,0.080,0.069,-5
2.260,0.099,0.079,0.020,0
2.354,0.105,0.080,0.025,0
2.911,0.111,0.079,0.032,0
2.263,0.109,0.079,0.030,0
3.048,0.219,0.080,0.139,0
2.730,0.132,0.081,0.051,0
2.807,0.251,0.080,0.171,-5
2.092,0.116,0.082,0.034,0
2.000,0.098,0.080,0.018,0
2.271,0.098,0.079,0.019,0
2.504,0.107,0.079,0.028,0
2.792,0.106,0.080,0.026,0
2.511,0.141,0.079,0.062,-5
2.391,0.106,0.081,0.025,0
2.538,0.108,0.079,0.029,0
2.742,0.119,0.079,0.040,0
2.373,0.104,0.079,0.025,0
3.042,0.375,0.079,0.296,-5
2.236,0.104,0.080,0.024,0
2.086,0.104,0.079,0.025,0
2.791,0.162,0.079,0.083,-5
2.346,0.110,0.083,0.027,0
2.453,0.135,0.081,0.054,0
2.501,0.113,0.081,0.032,0
2.897,0.103,0.079,0.024,0
1.944,0.121,0.085,0.036,0
2.664,0.111,0.079,0.032,0
2.841,0.114,0.079,0.035,0
2.435,0.110,0.081,0.029,0
2.238,0.134,0.085,0.049,0
2.667,0.131,0.084,0.047,0
2.723,0.217,0.080,0.137,-5
2.778,0.104,0.082,0.022,0
2.471,0.108,0.083,0.025,0
2.520,0.107,0.081,0.026,0
2.280,0.108,0.083,0.025,0
2.302,0.116,0.083,0.033,0
2.733,0.253,0.081,0.172,-5
2.715,0.111,0.085,0.026,0
2.773,0.140,0.083,0.057,0
2.351,0.109,0.080,0.029,0
2.844,0.119,0.083,0.036,0
2.384,0.115,0.085,0.030,0
2.344,0.107,0.080,0.027,0
2.223,0.106,0.082,0.024,0
2.278,0.215,0.081,0.134,0
2.582,0.165,0.081,0.084,0
2.901,0.113,0.080,0.033,0
2.548,0.109,0.080,0.029,0
2.305,0.124,0.080,0.044,0
1.274,0.117,0.079,0.038,0
2.498,0.115,0.083,0.032,0
2.853,0.112,0.083,0.029,0
2.669,0.208,0.082,0.126,0
2.637,0.112,0.084,0.028,0
2.786,0.111,0.083,0.028,0
2.936,0.121,0.084,0.037,0
2.039,0.122,0.083,0.039,0
2.631,0.242,0.086,0.156,-5
2.832,0.121,0.087,0.034,0
2.174,0.109,0.083,0.026,0
2.860,0.210,0.083,0.127,-5
2.421,0.154,0.083,0.071,-5
1.620,0.119,0.084,0.035,0
2.228,0.237,0.082,0.155,-5
2.546,0.102,0.083,0.019,0
2.957,0.359,0.084,0.275,-5
2.153,0.111,0.083,0.028,0
2.117,0.128,0.083,0.045,0
2.481,0.121,0.083,0.038,0
2.823,0.115,0.083,0.032,0
2.869,0.110,0.084,0.026,0
2.624,0.119,0.083,0.036,0
2.762,0.114,0.082,0.032,0
2.465,0.136,0.083,0.053,0
2.503,0.132,0.090,0.042,0
2.038,0.176,0.087,0.089,0
1.958,0.129,0.095,0.034,0
2.247,0.126,0.086,0.040,0
2.693,0.132,0.080,0.052,0
2.803,0.402,0.081,0.321,-5
2.788,0.117,0.084,0.033,0
2.501,0.109,0.083,0.026,0
2.654,0.115,0.081,0.034,0
2.841,0.114,0.082,0.032,0
1.615,0.105,0.082,0.023,0
2.357,0.104,0.081,0.023,0
2.699,0.103,0.080,0.023,0
2.493,0.102,0.079,0.023,0
2.371,0.142,0.079,0.063,0
2.782,0.107,0.079,0.028,0
2.291,0.338,0.113,0.225,-5
2.223,0.124,0.084,0.040,0
2.848,0.140,0.086,0.054,0
2.940,0.170,0.089,0.081,-5
2.307,0.115,0.083,0.032,0
2.540,0.113,0.085,0.028,0
1.498,0.126,0.085,0.041,0
1.946,0.122,0.085,0.037,0
2.616,0.114,0.089,0.025,0
1.943,0.117,0.085,0.032,0
2.237,0.114,0.084,0.030,0
1.803,0.108,0.084,0.024,0
2.094,0.123,0.083,0.040,0
2.498,0.121,0.085,0.036,0
2.735,0.126,0.089,0.037,0
1.983,0.100,0.083,0.017,0
2.220,0.121,0.082,0.039,0
2.015,0.118,0.082,0.036,0
2.807,0.206,0.083,0.123,0
2.898,0.820,0.082,0.738,-5
2.870,0.148,0.087,0.061,0
2.832,0.144,0.089,0.055,0
2.798,0.130,0.092,0.038,0
2.575,0.110,0.086,0.024,0
2.785,0.257,0.084,0.173,-5
2.772,0.106,0.083,0.023,0
2.430,0.113,0.082,0.031,0
2.889,0.286,0.082,0.204,-5
2.596,0.133,0.089,0.044,0
2.607,0.115,0.082,0.033,0
2.507,0.111,0.083,0.028,0
2.881,0.727,0.082,0.645,-5
1.608,0.106,0.083,0.023,0
2.628,0.127,0.090,0.037,0
2.557,0.295,0.087,0.208,-5
2.591,0.117,0.086,0.031,0
2.449,0.115,0.084,0.031,0
1.793,0.120,0.082,0.038,0
2.159,0.378,0.087,0.291,-5
1.631,0.124,0.087,0.037,0
2.640,0.117,0.084,0.033,0
2.419,0.105,0.083,0.022,0
2.403,0.114,0.083,0.031,0
2.643,0.120,0.088,0.032,0
2.102,0.122,0.086,0.036,0
2.758,0.111,0.085,0.026,0
2.876,0.118,0.084,0.034,0
2.079,0.115,0.085,0.030,0
2.292,0.126,0.085,0.041,0
2.284,0.116,0.086,0.030,0
2.686,0.112,0.083,0.029,0
2.815,0.114,0.082,0.032,0
1.399,0.125,0.083,0.042,0
1.947,0.115,0.082,0.033,0
2.589,0.116,0.083,0.033,0
2.570,0.116,0.087,0.029,0
2.035,0.110,0.082,0.028,0
2.367,0.118,0.083,0.035,0
2.000,0.205,0.082,0.123,-5
2.326,0.160,0.082,0.078,-5
2.522,0.121,0.085,0.036,0
1.849,0.119,0.082,0.037,0
2.296,0.115,0.083,0.032,0
2.802,0.122,0.086,0.036,0
2.709,0.203,0.082,0.121,-5
2.064,0.221,0.084,0.137,-5
2.797,0.176,0.083,0.093,-5
2.737,0.107,0.082,0.025,0
2.488,0.154,0.081,0.073,-5
2.084,0.125,0.089,0.036,0
2.896,0.138,0.088,0.050,0
2.305,0.136,0.089,0.047,0
2.802,0.165,0.091,0.074,0
2.468,0.181,0.090,0.091,0
2.767,0.111,0.085,0.026,0
2.375,0.116,0.084,0.032,0
2.596,0.147,0.084,0.063,0
2.501,0.125,0.083,0.042,0
2.295,0.102,0.084,0.018,0
2.133,0.115,0.085,0.030,0
2.818,0.111,0.082,0.029,0
2.973,0.704,0.080,0.624,-5
2.304,0.113,0.082,0.031,0
2.451,0.103,0.080,0.023,0
2.827,0.110,0.080,0.030,0
2.825,0.264,0.085,0.179,0
2.994,0.136,0.082,0.054,0
2.781,0.140,0.082,0.058,-5
2.057,0.113,0.083,0.030,0
2.382,0.107,0.080,0.027,0
2.357,0.106,0.084,0.022,0
2.606,0.135,0.082,0.053,0
1.932,0.112,0.082,0.030,0
2.410,0.114,0.082,0.032,0
2.599,0.117,0.081,0.036,0
3.150,0.313,0.081,0.232,0
1.998,0.121,0.082,0.039,0
2.886,0.461,0.083,0.378,-5
2.622,0.177,0.080,0.097,-5
3.038,0.197,0.086,0.111,0
2.912,0.245,0.084,0.161,-5
2.440,0.118,0.084,0.034,0
1.471,0.121,0.085,0.036,0
2.830,0.165,0.083,0.082,-5
2.943,0.132,0.081,0.051,-5
2.401,0.107,0.082,0.025,0
2.902,0.128,0.084,0.044,0
2.764,0.252,0.083,0.169,-5
3.055,0.112,0.082,0.030,0
2.553,0.123,0.080,0.043,0
2.860,0.134,0.080,0.054,-5
1.759,0.111,0.082,0.029,0
2.460,0.105,0.079,0.026,0
2.905,0.712,0.081,0.631,-5
2.468,0.125,0.082,0.043,0
2.524,0.112,0.081,0.031,0
2.141,0.104,0.083,0.021,0
2.816,0.466,0.082,0.384,-5
2.173,0.109,0.084,0.025,0
2.391,0.103,0.080,0.023,0
2.831,0.109,0.079,0.030,0
2.777,0.111,0.079,0.032,0
2.400,0.115,0.081,0.034,0
