T, time, time_on_pso, time_on_solver, status
3.482,1.052,0.075,0.977,-5
3.225,0.147,0.085,0.062,0
2.604,1.155,0.084,1.071,-5
3.616,0.124,0.074,0.050,-5
3.634,1.020,0.073,0.947,-5
3.437,0.130,0.073,0.057,-5
3.065,0.126,0.076,0.050,0
3.353,1.163,0.078,1.085,-5
3.663,0.867,0.082,0.785,-5
2.554,0.120,0.072,0.048,0
3.612,0.127,0.075,0.052,0
4.181,0.146,0.071,0.075,0
3.522,1.238,0.079,1.159,-5
4.271,1.304,0.080,1.224,-5
5.851,1.068,0.074,0.994,-5
3.704,0.939,0.074,0.865,-5
7.499,0.125,0.073,0.052,-5
2.831,0.958,0.091,0.867,-5
4.211,0.894,0.073,0.821,-5
3.815,0.285,0.073,0.212,-5
3.213,0.211,0.073,0.138,-5
3.560,1.240,0.073,1.167,-5
3.922,1.286,0.074,1.212,-5
6.330,0.202,0.073,0.129,-5
6.869,0.267,0.073,0.194,-5
3.359,0.195,0.073,0.122,0
6.272,0.566,0.073,0.493,-5
3.116,0.101,0.073,0.028,0
2.913,0.584,0.072,0.512,-5
2.629,0.127,0.073,0.054,0
3.712,0.721,0.073,0.648,-5
3.575,0.113,0.074,0.039,0
3.497,0.135,0.074,0.061,-5
3.939,0.189,0.073,0.116,0
1.975,0.130,0.074,0.056,0
2.855,0.113,0.073,0.040,0
7.381,0.959,0.071,0.888,-5
4.286,0.922,0.074,0.848,-5
3.319,0.115,0.073,0.042,0
2.745,0.192,0.074,0.118,0
6.958,0.520,0.075,0.445,-5
3.987,1.490,0.073,1.417,-5
3.638,0.218,0.080,0.138,-5
3.851,1.326,0.074,1.252,-5
3.191,0.161,0.080,0.081,0
6.443,0.846,0.076,0.770,-5
3.153,1.047,0.078,0.969,-5
4.351,1.573,0.074,1.499,-5
3.450,0.145,0.076,0.069,0
4.263,0.158,0.074,0.084,-5
2.578,0.863,0.076,0.787,-5
4.231,0.955,0.074,0.881,-5
2.968,1.009,0.076,0.933,-5
2.008,0.370,0.077,0.293,0
4.082,0.925,0.074,0.851,-5
3.400,0.932,0.073,0.859,-5
3.961,0.339,0.073,0.266,-5
3.074,0.121,0.073,0.048,0
4.351,1.018,0.073,0.945,-5
3.392,0.567,0.073,0.494,-5
4.112,0.127,0.075,0.052,-5
4.150,1.016,0.072,0.944,-5
3.892,1.536,0.073,1.463,-5
3.569,0.160,0.074,0.086,-5
7.344,1.021,0.079,0.942,-5
4.265,1.216,0.074,1.142,-5
2.716,0.319,0.084,0.235,0
3.424,0.952,0.074,0.878,-5
3.256,0.372,0.074,0.298,-5
5.349,1.447,0.074,1.373,-5
4.238,0.946,0.074,0.872,-5
3.358,0.253,0.073,0.180,0
3.813,0.119,0.073,0.046,0
3.669,0.969,0.073,0.896,-5
3.711,0.778,0.074,0.704,-5
7.350,1.254,0.071,1.183,-5
3.436,0.116,0.074,0.042,0
3.623,0.116,0.075,0.041,0
1.403,0.126,0.074,0.052,0
1.200,0.148,0.075,0.073,0
7.235,1.216,0.072,1.144,-5
3.168,1.571,0.080,1.491,-5
2.816,0.370,0.075,0.295,-5
3.557,1.018,0.073,0.945,-5
7.297,1.319,0.079,1.240,-5
7.372,0.978,0.074,0.904,-5
3.848,0.713,0.079,0.634,-5
2.685,0.142,0.077,0.065,0
6.756,1.404,0.081,1.323,-5
3.406,0.130,0.074,0.056,0
2.752,0.152,0.077,0.075,0
2.774,0.194,0.081,0.113,-5
3.386,1.117,0.077,1.040,-5
3.516,0.155,0.074,0.081,0
7.343,0.101,0.074,0.027,-5
7.264,0.280,0.072,0.208,-5
2.620,0.113,0.073,0.040,0
4.134,1.107,0.077,1.030,-5
4.304,1.074,0.074,1.000,-5
4.327,0.625,0.072,0.553,-5
3.382,0.183,0.074,0.109,-5
3.364,0.114,0.074,0.040,0
5.402,1.163,0.072,1.091,-5
3.714,0.141,0.073,0.068,-5
3.585,1.285,0.078,1.207,-5
4.003,0.413,0.074,0.339,-5
3.612,1.049,0.076,0.973,-5
3.588,0.296,0.073,0.223,-5
3.630,1.019,0.076,0.943,-5
3.766,0.823,0.075,0.748,-5
3.756,0.859,0.073,0.786,-5
3.744,1.015,0.075,0.940,-5
2.593,0.117,0.079,0.038,0
3.353,0.135,0.073,0.062,0
6.880,0.546,0.074,0.472,-5
7.224,0.209,0.072,0.137,-5
3.483,1.620,0.073,1.547,-5
3.589,0.925,0.075,0.850,-5
3.165,0.151,0.073,0.078,0
2.420,0.195,0.079,0.116,0
5.850,1.482,0.079,1.403,-5
1.485,0.431,0.074,0.357,-5
3.247,0.188,0.081,0.107,0
3.131,0.148,0.080,0.068,0
3.032,0.876,0.076,0.800,-5
3.267,1.010,0.080,0.930,-5
3.502,0.851,0.074,0.777,-5
2.958,0.117,0.073,0.044,0
2.552,0.146,0.073,0.073,-5
3.681,0.127,0.073,0.054,0
4.334,0.816,0.073,0.743,-5
3.231,0.128,0.074,0.054,-5
3.184,0.920,0.073,0.847,-5
3.703,0.839,0.074,0.765,-5
2.491,0.174,0.073,0.101,0
3.472,1.055,0.080,0.975,-5
3.352,1.124,0.073,1.051,-5
3.368,0.114,0.075,0.039,0
3.219,1.101,0.073,1.028,-5
3.693,0.129,0.074,0.055,0
3.323,0.103,0.072,0.031,0
4.147,1.125,0.073,1.052,-5
3.001,0.113,0.073,0.040,0
4.113,1.008,0.072,0.936,-5
3.426,0.120,0.073,0.047,0
2.442,0.111,0.072,0.039,0
3.390,0.128,0.074,0.054,0
3.497,0.133,0.072,0.061,0
3.279,0.961,0.075,0.886,-5
3.271,1.031,0.072,0.959,-5
2.872,0.462,0.072,0.390,-5
3.147,0.165,0.073,0.092,0
7.311,0.140,0.071,0.069,-5
4.131,0.954,0.074,0.880,-5
3.429,0.123,0.073,0.050,0
3.255,0.106,0.072,0.034,0
3.170,0.165,0.072,0.093,0
7.265,1.336,0.075,1.261,-5
4.482,1.286,0.079,1.207,-5
3.024,1.258,0.073,1.185,-5
3.668,0.846,0.074,0.772,-5
3.220,0.118,0.073,0.045,0
3.424,0.147,0.073,0.074,0
3.078,0.112,0.072,0.040,0
3.163,0.794,0.072,0.722,-5
3.663,1.096,0.077,1.019,-5
3.861,0.961,0.075,0.886,-5
2.173,0.134,0.077,0.057,0
3.180,0.106,0.075,0.031,0
2.890,0.295,0.072,0.223,-5
6.341,0.155,0.072,0.083,-5
4.064,0.822,0.072,0.750,-5
3.312,0.933,0.074,0.859,-5
7.331,0.830,0.072,0.758,-5
3.581,1.129,0.073,1.056,-5
3.076,0.133,0.072,0.061,0
3.861,0.865,0.072,0.793,-5
3.439,0.139,0.074,0.065,-5
3.348,0.924,0.073,0.851,-5
4.281,1.509,0.075,1.434,-5
3.537,0.273,0.075,0.198,-5
3.572,0.130,0.075,0.055,0
3.874,0.115,0.073,0.042,0
3.788,0.901,0.073,0.828,-5
3.240,0.238,0.072,0.166,0
3.038,0.918,0.081,0.837,-5
6.517,1.173,0.075,1.098,-5
2.766,0.108,0.078,0.030,0
3.121,0.124,0.074,0.050,0
7.317,0.110,0.074,0.036,-5
3.073,0.191,0.079,0.112,0
4.224,1.016,0.075,0.941,-5
2.914,0.473,0.074,0.399,-5
4.344,1.282,0.074,1.208,-5
3.334,0.982,0.074,0.908,0
4.211,0.140,0.084,0.056,-5
6.036,1.039,0.079,0.960,-5
3.573,0.147,0.076,0.071,-5
2.128,0.181,0.075,0.106,-5
3.709,1.011,0.078,0.933,-5
3.644,0.947,0.076,0.871,-5
3.097,0.144,0.077,0.067,0
7.153,0.174,0.073,0.101,-5
3.119,0.121,0.075,0.046,0
3.832,0.971,0.074,0.897,-5
4.164,0.943,0.080,0.863,-5
2.083,0.382,0.080,0.302,-5
3.547,0.118,0.071,0.047,0
3.486,0.996,0.071,0.925,-5
3.406,0.690,0.075,0.615,0
3.203,0.236,0.074,0.162,0
4.172,1.662,0.077,1.585,-5
7.034,0.292,0.081,0.211,-5
3.132,0.384,0.086,0.298,0
3.454,1.193,0.091,1.102,-5
2.983,0.111,0.074,0.037,0
3.041,0.124,0.074,0.050,0
3.272,0.114,0.075,0.039,0
3.300,0.439,0.074,0.365,-5
4.249,1.355,0.074,1.281,-5
3.855,0.555,0.077,0.478,-5
2.913,0.166,0.077,0.089,-5
3.149,1.104,0.080,1.024,-5
3.787,0.793,0.076,0.717,-5
5.443,0.690,0.073,0.617,-5
2.418,0.309,0.079,0.230,0
3.492,0.212,0.079,0.133,0
3.951,0.837,0.074,0.763,-5
3.583,0.770,0.074,0.696,0
3.778,0.893,0.074,0.819,-5
3.003,0.132,0.074,0.058,0
3.265,0.154,0.075,0.079,-5
4.082,1.165,0.074,1.091,-5
7.377,1.086,0.075,1.011,-5
3.593,0.138,0.095,0.043,0
7.217,0.204,0.074,0.130,-5
4.341,1.299,0.072,1.227,-5
3.876,0.634,0.073,0.561,-5
3.205,0.138,0.075,0.063,-5
3.275,0.134,0.073,0.061,0
3.931,1.122,0.072,1.050,-5
3.571,0.166,0.082,0.084,-5
3.308,0.154,0.083,0.071,-5
4.267,0.828,0.076,0.752,-5
3.974,1.227,0.074,1.153,-5
3.231,0.967,0.074,0.893,-5
3.097,0.969,0.076,0.893,-5
3.563,1.007,0.074,0.933,-5
4.208,1.105,0.075,1.030,-5
3.923,1.211,0.074,1.137,-5
6.933,1.196,0.072,1.124,-5
3.255,0.514,0.074,0.440,-5
4.202,1.124,0.073,1.051,-5
4.322,0.468,0.073,0.395,0
3.940,1.027,0.073,0.954,-5
3.803,1.093,0.075,1.018,-5
3.077,0.947,0.074,0.873,-5
3.381,0.818,0.074,0.744,-5
3.921,0.915,0.073,0.842,-5
3.363,0.948,0.074,0.874,-5
7.186,0.810,0.072,0.738,-5
7.148,1.038,0.073,0.965,-5
3.630,0.973,0.073,0.900,-5
3.667,1.180,0.072,1.108,-5
7.143,0.303,0.075,0.228,-5
2.876,0.138,0.076,0.062,0
3.366,0.947,0.075,0.872,-5
2.727,0.159,0.071,0.088,-5
3.540,0.930,0.073,0.857,-5
3.755,0.160,0.077,0.083,0
3.595,1.182,0.081,1.101,-5
3.539,0.118,0.073,0.045,0
2.742,0.114,0.072,0.042,0
2.801,0.124,0.072,0.052,0
3.799,1.150,0.072,1.078,-5
2.714,0.264,0.073,0.191,-5
3.489,0.965,0.072,0.893,-5
4.162,0.125,0.072,0.053,0
4.082,0.785,0.072,0.713,-5
3.041,0.146,0.072,0.074,0
3.271,0.308,0.073,0.235,-5
2.774,0.163,0.073,0.090,0
4.106,1.153,0.073,1.080,-5
4.106,0.975,0.074,0.901,-5
4.426,0.975,0.071,0.904,-5
6.088,0.228,0.082,0.146,-5
3.440,1.104,0.081,1.023,-5
3.164,1.251,0.074,1.177,-5
3.634,0.129,0.074,0.055,-5
3.326,1.186,0.075,1.111,-5
3.707,0.179,0.083,0.096,-5
4.017,1.553,0.083,1.470,-5
4.079,1.165,0.076,1.089,-5
3.322,1.039,0.072,0.967,-5
3.349,1.204,0.080,1.124,-5
2.093,0.279,0.077,0.202,-5
3.734,0.136,0.077,0.059,-5
3.894,0.118,0.074,0.044,0
3.254,0.119,0.079,0.040,0
3.866,0.135,0.073,0.062,0
2.891,0.121,0.074,0.047,0
3.504,0.235,0.073,0.162,-5
4.339,1.307,0.075,1.232,-5
3.306,0.208,0.081,0.127,-5
4.078,1.376,0.080,1.296,-5
3.298,0.917,0.077,0.840,-5
3.757,0.849,0.073,0.776,-5
3.748,1.030,0.073,0.957,-5
3.780,1.173,0.073,1.100,-5
4.144,0.347,0.075,0.272,-5
3.464,1.118,0.078,1.040,-5
3.273,0.116,0.076,0.040,0
2.776,0.153,0.073,0.080,0
2.218,0.128,0.077,0.051,0
2.861,0.119,0.074,0.045,0
3.610,1.111,0.073,1.038,-5
3.403,0.117,0.073,0.044,0
1.656,0.153,0.072,0.081,0
3.073,0.940,0.073,0.867,-5
2.895,0.953,0.075,0.878,-5
3.474,0.116,0.072,0.044,0
2.919,1.261,0.073,1.188,-5
3.703,1.027,0.075,0.952,-5
3.517,0.173,0.080,0.093,-5
2.964,0.172,0.080,0.092,0
2.669,0.143,0.081,0.062,0
4.207,0.850,0.075,0.775,-5
4.012,0.154,0.073,0.081,-5
3.349,0.114,0.072,0.042,0
4.322,0.828,0.072,0.756,-5
2.700,0.315,0.073,0.242,0
3.237,0.961,0.076,0.885,0
2.070,0.183,0.074,0.109,0
3.792,0.923,0.073,0.850,-5
3.150,0.235,0.074,0.161,-5
5.732,0.716,0.073,0.643,-5
3.846,0.826,0.077,0.749,-5
3.292,1.255,0.073,1.182,-5
3.373,1.074,0.075,0.999,-5
3.329,1.010,0.076,0.934,-5
3.731,1.093,0.075,1.018,-5
3.462,0.104,0.073,0.031,0
3.380,1.017,0.074,0.943,-5
2.839,0.105,0.073,0.032,0
7.320,1.037,0.071,0.966,-5
3.167,0.119,0.073,0.046,0
3.336,0.126,0.074,0.052,0
3.297,1.410,0.072,1.338,-5
3.448,1.367,0.079,1.288,-5
2.435,0.188,0.074,0.114,-5
7.362,0.349,0.072,0.277,-5
4.563,1.040,0.073,0.967,-5
3.110,0.133,0.073,0.060,-5
3.263,0.234,0.073,0.161,-5
2.618,0.278,0.073,0.205,-5
5.481,0.883,0.074,0.809,-5
3.679,1.567,0.085,1.482,-5
3.291,0.118,0.073,0.045,0
3.631,0.576,0.072,0.504,-5
3.079,0.868,0.078,0.790,-5
3.423,0.125,0.074,0.051,0
3.940,0.344,0.073,0.271,0
4.130,0.932,0.081,0.851,-5
3.104,0.129,0.077,0.052,-5
3.600,0.144,0.075,0.069,-5
3.315,0.990,0.076,0.914,-5
3.288,0.955,0.073,0.882,-5
3.956,1.056,0.076,0.980,-5
4.173,1.029,0.073,0.956,-5
3.122,0.129,0.077,0.052,0
2.690,0.751,0.074,0.677,-5
3.140,0.143,0.074,0.069,0
3.801,1.104,0.076,1.028,-5
3.296,0.907,0.074,0.833,-5
3.329,0.147,0.073,0.074,0
2.603,1.030,0.075,0.955,-5
3.675,0.147,0.077,0.070,-5
3.145,0.877,0.073,0.804,-5
7.414,0.528,0.073,0.455,-5
2.633,0.243,0.073,0.170,-5
2.434,0.124,0.074,0.050,0
3.863,1.578,0.072,1.506,-5
7.346,0.612,0.102,0.510,-5
4.002,1.332,0.075,1.257,-5
3.781,1.238,0.078,1.160,-5
3.213,0.843,0.080,0.763,-5
5.847,0.735,0.074,0.661,-5
3.457,1.220,0.081,1.139,-5
3.060,0.186,0.084,0.102,0
3.269,0.165,0.080,0.085,0
2.537,0.123,0.079,0.044,0
7.405,1.011,0.078,0.933,-5
3.251,0.947,0.073,0.874,-5
7.209,1.362,0.073,1.289,-5
3.346,0.112,0.075,0.037,0
3.121,1.036,0.074,0.962,-5
3.163,0.119,0.077,0.042,0
4.122,1.159,0.073,1.086,-5
4.092,0.174,0.073,0.101,-5
3.992,1.007,0.073,0.934,-5
2.478,0.296,0.073,0.223,0
4.486,1.493,0.082,1.411,-5
3.800,1.269,0.080,1.189,-5
2.953,0.111,0.074,0.037,0
3.529,1.151,0.073,1.078,-5
2.922,0.196,0.083,0.113,0
3.604,0.141,0.080,0.061,0
3.398,0.392,0.080,0.312,-5
4.053,0.118,0.074,0.044,-5
3.179,0.121,0.074,0.047,0
7.295,0.247,0.073,0.174,-5
3.225,0.930,0.073,0.857,-5
4.318,1.446,0.073,1.373,-5
7.008,0.134,0.077,0.057,-5
3.849,1.019,0.074,0.945,-5
3.400,0.887,0.077,0.810,-5
3.879,1.023,0.075,0.948,-5
3.369,0.123,0.074,0.049,0
3.161,0.131,0.077,0.054,0
4.119,1.276,0.074,1.202,-5
3.102,0.376,0.073,0.303,-5
4.124,1.335,0.074,1.261,-5
3.193,0.110,0.074,0.036,0
4.166,0.992,0.074,0.918,-5
5.790,1.390,0.077,1.313,-5
3.075,0.771,0.073,0.698,-5
7.076,1.352,0.073,1.279,-5
4.199,1.215,0.073,1.142,-5
3.838,1.159,0.078,1.081,-5
2.705,0.117,0.073,0.044,0
7.415,1.146,0.072,1.074,-5
2.876,0.546,0.087,0.459,-5
3.173,0.171,0.080,0.091,0
3.815,0.837,0.077,0.760,-5
2.980,1.240,0.078,1.162,-5
3.614,1.141,0.077,1.064,-5
3.069,0.200,0.094,0.106,0
3.302,1.414,0.087,1.327,-5
3.799,1.448,0.075,1.373,-5
3.531,0.937,0.074,0.863,-5
4.173,1.140,0.076,1.064,-5
4.120,0.169,0.074,0.095,-5
3.453,0.154,0.079,0.075,0
2.800,0.138,0.077,0.061,0
2.674,1.245,0.079,1.166,-5
2.697,0.170,0.076,0.094,0
3.665,1.085,0.074,1.011,-5
3.264,1.227,0.086,1.141,-5
3.168,0.162,0.082,0.080,0
3.787,0.965,0.082,0.883,-5
3.703,0.928,0.073,0.855,-5
3.514,1.058,0.074,0.984,-5
4.262,1.127,0.082,1.045,-5
3.413,0.115,0.073,0.042,-5
3.985,0.846,0.073,0.773,-5
3.100,0.114,0.074,0.040,0
3.732,0.125,0.073,0.052,-5
3.668,0.173,0.080,0.093,0
2.903,0.158,0.079,0.079,0
2.841,0.148,0.080,0.068,0
3.781,0.237,0.081,0.156,-5
3.363,0.176,0.082,0.094,-5
4.095,1.033,0.082,0.951,-5
2.072,0.178,0.074,0.104,0
4.277,1.166,0.074,1.092,-5
3.678,1.149,0.074,1.075,-5
2.866,0.231,0.077,0.154,0
3.459,1.412,0.078,1.334,-5
4.188,0.944,0.073,0.871,-5
7.226,0.128,0.076,0.052,-5
2.827,0.117,0.074,0.043,0
2.856,0.145,0.082,0.063,0
3.512,1.224,0.077,1.147,-5
3.041,0.121,0.074,0.047,0
2.092,0.248,0.074,0.174,-5
3.752,0.117,0.080,0.037,0
2.850,0.119,0.074,0.045,0
3.469,0.174,0.075,0.099,0
3.322,1.227,0.077,1.150,-5
4.119,1.029,0.081,0.948,-5
2.494,0.119,0.073,0.046,0
3.979,1.454,0.072,1.382,-5
3.624,0.220,0.083,0.137,-5
3.742,0.941,0.079,0.862,-5
3.913,0.791,0.084,0.707,-5
4.046,0.873,0.073,0.800,-5
3.009,1.485,0.075,1.410,-5
2.487,0.421,0.087,0.334,-5
2.739,0.187,0.080,0.107,0
3.277,0.974,0.078,0.896,-5
1.229,0.132,0.073,0.059,0
3.711,0.162,0.073,0.089,-5
3.628,0.126,0.075,0.051,0
2.670,0.118,0.073,0.045,0
2.802,0.296,0.073,0.223,0
3.150,0.125,0.073,0.052,-5
2.356,0.118,0.073,0.045,0
2.587,0.123,0.072,0.051,0
3.995,0.131,0.072,0.059,0
2.933,0.104,0.073,0.031,0
3.573,1.236,0.072,1.164,-5
4.224,1.179,0.073,1.106,-5
2.603,0.136,0.074,0.062,0
3.384,0.338,0.077,0.261,0
3.580,0.120,0.073,0.047,-5
7.272,0.448,0.075,0.373,-5
3.230,0.113,0.073,0.040,0
3.086,0.155,0.076,0.079,0
4.007,1.479,0.079,1.400,-5
3.220,1.097,0.075,1.022,-5
3.162,0.134,0.078,0.056,0
3.181,1.312,0.075,1.237,-5
3.646,0.974,0.078,0.896,-5
3.514,0.226,0.075,0.151,-5
2.460,0.108,0.075,0.033,0
7.398,0.160,0.074,0.086,-5
4.074,1.096,0.077,1.019,-5
3.810,0.767,0.075,0.692,-5
2.952,0.135,0.080,0.055,-5
3.787,1.140,0.075,1.065,-5
3.333,0.118,0.076,0.042,0
3.237,1.231,0.074,1.157,-5
4.005,1.369,0.086,1.283,-5
2.840,0.238,0.074,0.164,-5
3.870,0.631,0.083,0.548,-5
3.201,1.100,0.078,1.022,-5
4.458,1.157,0.077,1.080,-5
3.321,0.557,0.077,0.480,-5
2.636,0.243,0.077,0.166,0
2.777,0.139,0.078,0.061,-5
2.978,0.352,0.074,0.278,-5
4.047,0.169,0.077,0.092,-5
3.362,1.692,0.082,1.610,-5
3.524,0.844,0.073,0.771,-5
4.040,1.176,0.076,1.100,-5
4.129,0.941,0.074,0.867,-5
5.719,1.060,0.073,0.987,-5
3.363,1.012,0.075,0.937,-5
3.931,1.010,0.073,0.937,-5
4.406,1.188,0.074,1.114,-5
3.770,0.967,0.073,0.894,-5
3.281,0.121,0.073,0.048,0
7.284,1.091,0.072,1.019,-5
6.373,0.966,0.074,0.892,-5
3.557,1.359,0.073,1.286,-5
3.272,0.838,0.078,0.760,0
3.912,0.823,0.074,0.749,-5
2.290,0.117,0.073,0.044,0
3.152,0.105,0.073,0.032,0
4.174,0.920,0.073,0.847,-5
3.336,0.224,0.073,0.151,-5
3.091,0.123,0.073,0.050,0
3.565,1.332,0.073,1.259,-5
3.716,1.342,0.074,1.268,-5
3.218,0.256,0.073,0.183,0
3.021,0.105,0.073,0.032,0
3.273,1.173,0.073,1.100,-5
4.135,1.029,0.073,0.956,-5
2.376,0.319,0.074,0.245,-5
3.850,0.188,0.081,0.107,-5
4.025,0.133,0.073,0.060,0
4.190,0.157,0.073,0.084,-5
3.379,0.846,0.073,0.773,-5
7.400,0.137,0.073,0.064,-5
7.320,0.425,0.072,0.353,-5
3.821,0.131,0.074,0.057,-5
2.826,0.122,0.075,0.047,0
4.251,1.339,0.073,1.266,-5
4.013,0.384,0.076,0.308,-5
2.691,0.125,0.078,0.047,0
7.246,1.133,0.077,1.056,-5
3.539,0.144,0.074,0.070,-5
4.052,0.862,0.074,0.788,-5
3.288,0.138,0.080,0.058,0
3.296,0.150,0.074,0.076,-5
2.180,0.140,0.075,0.065,0
3.642,1.196,0.075,1.121,-5
4.059,1.058,0.081,0.977,-5
3.989,0.932,0.077,0.855,-5
3.280,0.115,0.073,0.042,0
3.398,0.121,0.073,0.048,-5
5.908,0.614,0.072,0.542,-5
3.396,0.125,0.073,0.052,0
3.460,1.543,0.074,1.469,-5
3.712,1.375,0.080,1.295,-5
4.023,0.131,0.073,0.058,0
3.543,1.146,0.073,1.073,-5
3.279,0.330,0.074,0.256,-5
3.411,0.936,0.073,0.863,-5
3.842,0.869,0.073,0.796,-5
3.246,0.913,0.075,0.838,-5
3.634,0.968,0.073,0.895,-5
3.543,0.107,0.073,0.034,0
3.529,0.128,0.073,0.055,0
2.910,0.186,0.074,0.112,0
6.305,0.217,0.072,0.145,-5
3.484,1.222,0.073,1.149,-5
2.987,0.118,0.073,0.045,0
3.690,1.656,0.074,1.582,-5
3.167,0.172,0.076,0.096,0
3.907,1.062,0.073,0.989,-5
3.641,0.210,0.078,0.132,0
4.121,1.253,0.076,1.177,-5
3.282,0.138,0.074,0.064,0
2.667,0.522,0.074,0.448,0
6.140,1.034,0.079,0.955,-5
7.278,1.043,0.075,0.968,-5
4.104,0.168,0.074,0.094,0
3.359,0.122,0.074,0.048,0
2.998,0.108,0.073,0.035,0
2.745,0.107,0.073,0.034,0
2.662,0.108,0.074,0.034,0
4.508,1.092,0.074,1.018,-5
3.864,0.842,0.075,0.767,-5
3.248,0.128,0.074,0.054,-5
7.500,0.138,0.072,0.066,-5
3.379,0.119,0.074,0.045,0
4.200,0.961,0.074,0.887,-5
3.626,0.137,0.074,0.063,0
3.891,1.098,0.074,1.024,-5
3.432,0.901,0.074,0.827,-5
3.651,0.977,0.074,0.903,-5
3.836,1.149,0.073,1.076,-5
3.083,0.173,0.072,0.101,-5
2.843,0.122,0.073,0.049,0
3.633,0.733,0.073,0.660,-5
4.238,1.080,0.073,1.007,-5
2.377,0.117,0.074,0.043,0
2.298,0.118,0.073,0.045,0
3.338,0.113,0.073,0.040,0
7.088,1.078,0.072,1.006,-5
3.529,1.045,0.073,0.972,-5
3.227,0.173,0.073,0.100,0
4.250,1.127,0.074,1.053,-5
3.459,0.121,0.074,0.047,-5
3.733,0.659,0.073,0.586,-5
3.308,0.196,0.074,0.122,0
3.179,0.118,0.074,0.044,-5
3.580,0.144,0.073,0.071,-5
3.765,0.889,0.075,0.814,-5
3.206,1.113,0.073,1.040,-5
3.353,0.138,0.088,0.050,0
3.771,0.980,0.078,0.902,-5
3.613,0.127,0.073,0.054,0
3.517,0.847,0.074,0.773,-5
3.566,0.134,0.072,0.062,0
3.378,0.843,0.072,0.771,-5
3.163,0.752,0.073,0.679,-5
2.782,0.115,0.072,0.043,0
2.895,0.830,0.071,0.759,-5
2.994,0.124,0.075,0.049,-5
3.084,0.148,0.073,0.075,-5
4.086,1.013,0.072,0.941,-5
3.767,1.118,0.072,1.046,-5
3.014,0.148,0.079,0.069,0
4.325,1.148,0.075,1.073,-5
3.640,0.117,0.073,0.044,0
2.639,0.124,0.073,0.051,0
3.078,0.121,0.077,0.044,0
2.951,1.139,0.079,1.060,-5
2.774,0.136,0.078,0.058,0
2.968,0.116,0.073,0.043,0
4.060,1.058,0.073,0.985,-5
4.086,0.175,0.079,0.096,-5
3.049,1.159,0.074,1.085,-5
4.167,1.241,0.077,1.164,-5
3.446,1.017,0.076,0.941,-5
3.521,0.784,0.074,0.710,-5
6.231,0.188,0.073,0.115,-5
3.225,1.087,0.074,1.013,-5
3.385,1.061,0.081,0.980,-5
2.491,0.280,0.074,0.206,0
3.551,0.136,0.075,0.061,0
4.042,1.050,0.075,0.975,-5
2.299,0.108,0.073,0.035,0
3.799,0.121,0.073,0.048,-5
3.593,0.820,0.073,0.747,-5
2.498,0.138,0.073,0.065,0
3.305,0.961,0.073,0.888,-5
3.546,0.695,0.073,0.622,-5
3.699,1.229,0.074,1.155,-5
3.744,0.124,0.072,0.052,-5
6.981,0.235,0.071,0.164,-5
4.216,0.772,0.073,0.699,-5
3.645,0.761,0.072,0.689,-5
3.719,0.742,0.073,0.669,-5
2.994,0.916,0.071,0.845,-5
3.370,1.001,0.072,0.929,-5
3.619,1.144,0.073,1.071,-5
3.316,1.037,0.071,0.966,-5
3.614,0.138,0.072,0.066,-5
4.248,1.046,0.071,0.975,-5
3.500,0.897,0.072,0.825,-5
3.499,1.358,0.071,1.287,-5
3.565,0.227,0.076,0.151,-5
2.654,0.124,0.072,0.052,0
2.834,0.779,0.073,0.706,-5
3.306,0.132,0.074,0.058,0
7.395,1.073,0.071,1.002,-5
3.286,0.136,0.074,0.062,0
3.726,0.944,0.073,0.871,-5
3.148,1.090,0.072,1.018,-5
1.431,0.184,0.074,0.110,-5
3.156,1.353,0.075,1.278,-5
3.910,1.000,0.083,0.917,-5
3.100,0.151,0.078,0.073,0
2.803,0.270,0.079,0.191,0
3.589,0.477,0.076,0.401,0
4.478,1.159,0.074,1.085,-5
3.784,0.560,0.074,0.486,-5
3.013,0.129,0.074,0.055,0
3.342,0.116,0.075,0.041,0
3.474,0.118,0.075,0.043,0
3.332,1.041,0.076,0.965,-5
4.158,0.429,0.074,0.355,-5
3.375,1.151,0.074,1.077,-5
2.872,0.133,0.074,0.059,0
6.728,1.266,0.076,1.190,-5
3.325,1.249,0.078,1.171,-5
3.237,0.447,0.079,0.368,-5
2.958,0.203,0.080,0.123,-5
4.165,0.653,0.078,0.575,-5
2.839,0.155,0.084,0.071,0
3.007,1.028,0.083,0.945,-5
3.049,0.156,0.084,0.072,0
6.934,1.996,0.084,1.912,-5
6.967,0.611,0.087,0.524,-5
3.224,1.188,0.089,1.099,-5
3.572,0.215,0.074,0.141,-5
3.848,0.792,0.073,0.719,-5
2.888,0.117,0.073,0.044,0
3.666,1.590,0.078,1.512,-5
3.368,0.938,0.082,0.856,0
3.725,0.223,0.080,0.143,-5
3.266,0.190,0.084,0.106,0
5.428,1.054,0.081,0.973,-5
2.186,0.298,0.073,0.225,-5
2.635,0.251,0.074,0.177,-5
4.496,0.847,0.074,0.773,-5
3.146,0.383,0.072,0.311,-5
3.290,0.118,0.074,0.044,-5
3.605,1.187,0.073,1.114,-5
4.298,0.339,0.073,0.266,-5
2.024,0.110,0.073,0.037,0
7.086,1.104,0.076,1.028,-5
3.555,0.174,0.074,0.100,0
3.338,1.122,0.082,1.040,-5
3.320,0.762,0.077,0.685,-5
