T, time, time_on_pso, time_on_solver, status
3.116,0.111,0.081,0.030,0
2.913,0.630,0.080,0.550,-5
2.629,0.132,0.085,0.047,0
3.711,1.006,0.089,0.917,-5
3.746,1.075,0.081,0.994,-5
3.497,0.140,0.087,0.053,0
3.939,1.013,0.091,0.922,-5
1.975,0.142,0.087,0.055,0
2.855,0.140,0.086,0.054,0
4.021,0.891,0.086,0.805,-5
4.289,0.807,0.082,0.725,-5
3.319,0.109,0.081,0.028,0
2.745,0.251,0.080,0.171,0
3.713,0.117,0.081,0.036,0
3.932,1.025,0.081,0.944,-5
3.638,0.274,0.084,0.190,-5
3.887,0.873,0.082,0.791,-5
3.191,0.116,0.081,0.035,0
3.393,0.981,0.081,0.900,-5
3.153,1.084,0.081,1.003,-5
4.350,0.942,0.081,0.861,-5
3.450,0.122,0.081,0.041,0
4.406,0.478,0.081,0.397,-5
2.578,0.998,0.082,0.916,-5
4.231,0.888,0.082,0.806,-5
2.968,1.171,0.080,1.091,-5
2.008,0.195,0.082,0.113,0
4.050,1.151,0.084,1.067,-5
3.413,0.935,0.081,0.854,-5
4.019,1.187,0.080,1.107,-5
3.074,0.919,0.078,0.841,-5
4.351,0.913,0.079,0.834,-5
3.361,0.989,0.079,0.910,-5
4.112,0.135,0.081,0.054,-5
4.150,1.076,0.079,0.997,-5
3.893,0.123,0.080,0.043,-5
3.569,1.290,0.080,1.210,-5
3.193,0.926,0.079,0.847,-5
4.247,1.053,0.079,0.974,-5
2.716,1.037,0.079,0.958,-5
3.444,0.923,0.082,0.841,-5
3.256,0.381,0.079,0.302,-5
3.563,1.327,0.081,1.246,-5
4.238,0.729,0.084,0.645,-5
3.358,1.076,0.082,0.994,-5
3.813,0.124,0.081,0.043,0
3.736,1.228,0.080,1.148,-5
3.740,1.011,0.081,0.930,-5
3.186,0.229,0.082,0.147,0
3.436,0.126,0.087,0.039,0
3.623,0.113,0.082,0.031,0
1.403,0.129,0.083,0.046,0
1.200,0.138,0.087,0.051,0
4.142,1.247,0.080,1.167,-5
3.168,1.206,0.081,1.125,-5
2.816,0.224,0.089,0.135,0
3.557,1.023,0.089,0.934,-5
3.041,0.419,0.084,0.335,-5
3.417,0.169,0.085,0.084,0
3.848,0.717,0.088,0.629,-5
2.685,0.190,0.087,0.103,0
2.836,1.001,0.084,0.917,-5
3.406,0.142,0.082,0.060,0
2.752,0.118,0.080,0.038,0
2.774,0.154,0.080,0.074,-5
3.415,1.498,0.081,1.417,-5
3.516,0.127,0.085,0.042,0
3.686,1.219,0.082,1.137,-5
3.523,0.127,0.082,0.045,0
2.620,0.134,0.081,0.053,0
4.134,0.884,0.081,0.803,-5
4.304,1.195,0.080,1.115,-5
4.328,0.248,0.093,0.155,-5
3.382,0.203,0.088,0.115,-5
3.364,0.125,0.085,0.040,0
3.417,0.144,0.088,0.056,0
3.703,0.942,0.087,0.855,-5
3.585,0.112,0.080,0.032,-5
4.005,1.340,0.081,1.259,-5
3.667,1.539,0.083,1.456,-5
3.588,0.187,0.085,0.102,-5
3.630,1.033,0.082,0.951,-5
3.765,0.919,0.082,0.837,-5
3.703,1.224,0.082,1.142,-5
3.745,0.374,0.088,0.286,-5
2.593,0.129,0.081,0.048,0
3.353,0.123,0.080,0.043,-5
3.580,1.269,0.080,1.189,-5
2.723,0.118,0.080,0.038,0
3.485,0.875,0.081,0.794,-5
3.589,1.217,0.081,1.136,-5
3.165,0.131,0.082,0.049,0
2.420,0.286,0.082,0.204,-5
4.049,0.116,0.082,0.034,-5
1.485,0.300,0.080,0.220,-5
3.247,0.129,0.081,0.048,0
3.131,0.122,0.080,0.042,0
3.032,0.169,0.115,0.054,0
3.267,0.129,0.081,0.048,-5
3.502,0.923,0.081,0.842,-5
2.958,0.138,0.086,0.052,0
2.552,0.249,0.086,0.163,0
3.681,0.133,0.084,0.049,0
4.335,1.051,0.082,0.969,-5
3.231,0.137,0.083,0.054,-5
3.184,0.982,0.084,0.898,-5
3.704,0.121,0.082,0.039,-5
2.491,0.135,0.082,0.053,0
3.472,1.030,0.082,0.948,-5
3.352,1.310,0.083,1.227,-5
3.368,0.119,0.081,0.038,0
3.219,0.221,0.081,0.140,0
3.693,0.126,0.082,0.044,0
3.323,0.110,0.085,0.025,0
4.147,0.959,0.081,0.878,-5
3.001,0.117,0.081,0.036,0
4.452,1.074,0.081,0.993,-5
3.426,0.119,0.080,0.039,0
2.442,0.133,0.081,0.052,0
3.390,1.075,0.084,0.991,-5
3.497,0.536,0.090,0.446,0
3.279,1.370,0.084,1.286,-5
3.271,1.151,0.081,1.070,-5
2.872,0.415,0.087,0.328,-5
3.147,0.151,0.086,0.065,0
3.023,0.116,0.081,0.035,0
4.330,0.125,0.081,0.044,0
3.429,0.135,0.081,0.054,0
3.255,0.129,0.081,0.048,0
3.170,0.274,0.081,0.193,0
3.184,0.143,0.081,0.062,0
4.481,1.191,0.084,1.107,-5
3.024,0.119,0.080,0.039,0
3.900,1.604,0.087,1.517,-5
3.220,0.131,0.083,0.048,0
3.424,0.144,0.083,0.061,0
3.078,0.123,0.081,0.042,0
3.163,1.006,0.081,0.925,-5
3.662,0.830,0.081,0.749,-5
3.861,1.158,0.081,1.077,-5
2.173,0.116,0.081,0.035,0
3.180,0.108,0.080,0.028,0
2.890,0.116,0.080,0.036,0
3.271,0.305,0.080,0.225,0
4.064,1.074,0.086,0.988,-5
3.312,0.333,0.083,0.250,-5
3.352,0.462,0.096,0.366,-5
3.581,1.175,0.090,1.085,-5
3.076,0.167,0.081,0.086,0
3.861,0.880,0.081,0.799,-5
3.441,1.082,0.088,0.994,-5
3.348,1.299,0.084,1.215,-5
4.326,1.132,0.081,1.051,-5
3.537,0.130,0.081,0.049,0
3.572,0.177,0.081,0.096,0
3.874,0.142,0.091,0.051,0
3.789,0.920,0.087,0.833,-5
3.240,1.170,0.080,1.090,-5
3.038,0.962,0.084,0.878,-5
3.450,0.124,0.080,0.044,-5
2.766,0.113,0.080,0.033,0
3.121,1.211,0.080,1.131,-5
3.536,0.227,0.081,0.146,0
3.073,0.126,0.079,0.047,0
4.224,1.464,0.080,1.384,-5
2.914,0.616,0.084,0.532,-5
4.344,1.307,0.088,1.219,-5
3.334,0.187,0.082,0.105,0
4.211,0.170,0.094,0.076,-5
2.992,1.119,0.086,1.033,-5
3.572,0.138,0.085,0.053,-5
2.128,0.199,0.084,0.115,-5
3.711,0.967,0.084,0.883,-5
3.644,0.963,0.086,0.877,-5
3.097,0.144,0.094,0.050,0
3.505,0.113,0.081,0.032,0
3.119,0.175,0.081,0.094,0
3.832,0.951,0.084,0.867,-5
4.133,1.337,0.082,1.255,-5
2.083,0.652,0.091,0.561,-5
3.547,0.126,0.085,0.041,0
3.486,0.166,0.082,0.084,0
3.406,0.959,0.082,0.877,-5
3.203,0.377,0.081,0.296,0
4.230,1.112,0.081,1.031,-5
3.963,1.290,0.081,1.209,-5
3.132,1.033,0.080,0.953,-5
3.454,0.996,0.088,0.908,-5
2.983,0.115,0.081,0.034,0
3.041,0.115,0.081,0.034,0
3.272,0.108,0.081,0.027,0
3.300,0.147,0.081,0.066,-5
4.453,1.172,0.088,1.084,-5
3.854,1.156,0.081,1.075,-5
2.913,0.332,0.081,0.251,-5
3.149,0.205,0.081,0.124,0
3.787,1.073,0.089,0.984,-5
3.433,0.272,0.082,0.190,-5
2.418,0.148,0.081,0.067,0
3.491,0.932,0.079,0.853,-5
3.951,1.156,0.081,1.075,-5
3.583,0.749,0.086,0.663,0
3.815,0.934,0.082,0.852,-5
3.003,0.175,0.087,0.088,0
3.245,1.070,0.090,0.980,-5
4.030,1.181,0.080,1.101,-5
4.102,1.175,0.082,1.093,-5
3.593,0.109,0.084,0.025,0
3.616,1.071,0.080,0.991,-5
4.341,0.942,0.083,0.859,-5
3.844,0.427,0.080,0.347,-5
3.198,0.161,0.081,0.080,-5
3.275,0.115,0.080,0.035,0
3.931,1.412,0.080,1.332,-5
3.570,1.384,0.081,1.303,-5
3.308,1.118,0.084,1.034,-5
4.203,1.151,0.081,1.070,-5
3.972,0.850,0.080,0.770,-5
3.231,0.962,0.084,0.878,-5
3.097,0.115,0.080,0.035,0
3.563,0.952,0.084,0.868,-5
4.205,0.133,0.081,0.052,-5
3.924,0.120,0.080,0.040,-5
3.599,1.144,0.079,1.065,-5
3.255,0.257,0.081,0.176,-5
4.202,1.098,0.080,1.018,-5
4.322,1.222,0.081,1.141,-5
3.940,0.797,0.080,0.717,-5
3.803,0.944,0.084,0.860,-5
3.114,0.951,0.080,0.871,-5
3.381,0.934,0.080,0.854,-5
3.923,0.782,0.080,0.702,-5
3.386,1.623,0.080,1.543,-5
4.095,1.190,0.086,1.104,-5
3.612,1.114,0.081,1.033,-5
3.630,1.221,0.086,1.135,-5
3.667,1.024,0.089,0.935,-5
3.660,0.173,0.080,0.093,0
2.876,0.134,0.082,0.052,0
3.366,0.972,0.083,0.889,-5
2.727,0.847,0.090,0.757,-5
3.540,1.050,0.088,0.962,-5
3.744,0.968,0.082,0.886,-5
3.543,0.153,0.088,0.065,-5
3.539,0.127,0.080,0.047,0
2.742,0.121,0.079,0.042,0
2.801,0.208,0.091,0.117,0
3.797,1.177,0.093,1.084,0
2.714,0.464,0.081,0.383,-5
3.489,1.441,0.090,1.351,-5
4.162,0.129,0.081,0.048,0
4.082,0.945,0.081,0.864,-5
3.041,0.124,0.086,0.038,0
3.271,1.378,0.082,1.296,-5
2.774,1.026,0.083,0.943,-5
4.106,1.056,0.080,0.976,-5
4.080,1.184,0.081,1.103,-5
4.426,0.995,0.087,0.908,-5
3.124,0.108,0.080,0.028,0
3.440,0.167,0.080,0.087,0
3.164,1.242,0.080,1.162,-5
3.634,0.133,0.081,0.052,-5
3.326,0.214,0.081,0.133,0
3.707,0.126,0.081,0.045,-5
4.017,1.087,0.081,1.006,-5
4.079,0.495,0.084,0.411,-5
3.322,0.120,0.080,0.040,0
3.349,0.853,0.081,0.772,-5
2.093,0.249,0.082,0.167,-5
4.072,0.210,0.086,0.124,-5
3.894,0.115,0.083,0.032,0
3.254,0.113,0.083,0.030,0
3.866,0.146,0.083,0.063,0
2.891,0.983,0.088,0.895,-5
3.504,0.161,0.081,0.080,-5
4.305,1.062,0.081,0.981,-5
3.306,0.223,0.085,0.138,-5
4.079,0.947,0.082,0.865,-5
3.298,1.323,0.082,1.241,-5
3.758,0.844,0.082,0.762,-5
3.746,1.255,0.080,1.175,-5
3.779,1.195,0.085,1.110,-5
4.143,0.896,0.081,0.815,-5
3.464,1.088,0.083,1.005,-5
3.273,0.120,0.085,0.035,0
2.776,0.176,0.080,0.096,0
2.218,0.205,0.082,0.123,0
2.861,0.203,0.090,0.113,0
3.609,0.161,0.087,0.074,-5
3.403,0.117,0.083,0.034,0
1.656,0.123,0.080,0.043,0
3.073,1.239,0.088,1.151,-5
2.895,0.273,0.084,0.189,0
3.474,0.129,0.083,0.046,0
2.919,0.933,0.082,0.851,-5
3.703,1.136,0.086,1.050,-5
3.517,0.126,0.081,0.045,-5
2.964,0.123,0.081,0.042,0
2.669,0.117,0.080,0.037,0
4.276,1.164,0.085,1.079,-5
4.013,1.455,0.081,1.374,-5
3.349,0.124,0.083,0.041,0
4.377,1.032,0.082,0.950,-5
2.700,0.175,0.080,0.095,-5
3.237,0.850,0.081,0.769,0
2.070,0.351,0.080,0.271,0
3.792,1.296,0.082,1.214,-5
3.150,0.333,0.080,0.253,-5
3.341,0.486,0.081,0.405,-5
3.846,0.851,0.081,0.770,-5
3.292,0.162,0.087,0.075,0
3.373,1.118,0.089,1.029,-5
3.329,0.888,0.085,0.803,-5
3.731,1.558,0.081,1.477,-5
3.462,0.196,0.090,0.106,0
3.380,0.192,0.101,0.091,0
2.839,0.111,0.082,0.029,0
4.111,0.722,0.081,0.641,-5
3.167,0.123,0.081,0.042,0
3.336,0.138,0.086,0.052,0
3.297,1.683,0.085,1.598,-5
3.448,0.910,0.085,0.825,-5
2.435,0.248,0.084,0.164,-5
3.892,0.859,0.090,0.769,-5
4.381,1.392,0.081,1.311,-5
3.110,0.153,0.080,0.073,-5
3.263,0.310,0.081,0.229,-5
2.618,0.257,0.082,0.175,-5
3.794,1.197,0.086,1.111,-5
3.679,1.368,0.081,1.287,-5
3.291,0.133,0.086,0.047,0
3.631,1.438,0.084,1.354,-5
3.079,0.986,0.081,0.905,-5
3.423,1.245,0.081,1.164,-5
3.940,1.405,0.087,1.318,-5
4.129,1.612,0.084,1.528,-5
3.104,0.130,0.088,0.042,-5
3.600,1.228,0.082,1.146,-5
3.315,1.409,0.089,1.320,-5
3.288,0.133,0.091,0.042,-5
3.956,1.390,0.085,1.305,-5
4.173,1.330,0.082,1.248,-5
3.122,0.141,0.090,0.051,0
2.690,1.034,0.080,0.954,-5
3.140,0.177,0.080,0.097,0
3.800,0.161,0.088,0.073,-5
3.296,1.295,0.080,1.215,-5
3.329,0.130,0.085,0.045,0
2.603,0.993,0.080,0.913,-5
3.675,0.157,0.082,0.075,-5
3.145,0.941,0.083,0.858,-5
3.691,1.236,0.084,1.152,-5
2.633,0.171,0.079,0.092,-5
2.434,0.121,0.079,0.042,0
3.807,1.019,0.079,0.940,-5
3.752,1.285,0.104,1.181,-5
3.966,1.013,0.081,0.932,-5
3.779,1.266,0.087,1.179,-5
3.213,0.123,0.080,0.043,-5
2.868,1.424,0.079,1.345,-5
3.457,1.035,0.083,0.952,-5
3.060,0.114,0.079,0.035,0
3.269,0.397,0.084,0.313,-5
2.537,0.118,0.079,0.039,0
4.370,1.153,0.079,1.074,-5
3.251,0.838,0.080,0.758,-5
3.662,0.723,0.079,0.644,-5
3.348,1.072,0.079,0.993,-5
3.121,0.851,0.079,0.772,-5
3.163,0.121,0.084,0.037,0
4.122,0.884,0.079,0.805,-5
4.102,1.086,0.079,1.007,-5
3.992,0.876,0.080,0.796,-5
2.478,0.895,0.079,0.816,-5
4.593,1.140,0.079,1.061,-5
3.818,0.947,0.081,0.866,-5
2.953,0.849,0.080,0.769,-5
3.527,1.028,0.081,0.947,-5
2.922,0.122,0.082,0.040,0
3.604,0.122,0.081,0.041,0
3.397,1.050,0.081,0.969,-5
4.051,0.649,0.081,0.568,0
3.179,0.970,0.082,0.888,-5
3.179,0.394,0.080,0.314,-5
3.225,0.888,0.081,0.807,-5
4.361,0.927,0.081,0.846,-5
3.637,0.115,0.081,0.034,0
3.849,0.835,0.080,0.755,-5
3.400,0.891,0.082,0.809,-5
3.879,0.959,0.081,0.878,-5
3.369,0.118,0.080,0.038,0
3.161,0.127,0.080,0.047,0
4.120,0.891,0.080,0.811,-5
3.102,0.297,0.080,0.217,-5
4.124,1.096,0.081,1.015,-5
3.027,0.108,0.080,0.028,0
4.166,1.005,0.080,0.925,-5
3.201,0.118,0.080,0.038,0
3.075,0.132,0.080,0.052,0
3.409,0.208,0.081,0.127,0
4.166,0.977,0.080,0.897,-5
3.838,0.997,0.080,0.917,-5
2.705,0.162,0.089,0.073,0
4.011,1.092,0.093,0.999,-5
2.876,0.575,0.084,0.491,-5
3.173,0.123,0.082,0.041,0
3.814,1.070,0.081,0.989,-5
2.980,1.105,0.087,1.018,-5
3.614,0.809,0.083,0.726,-5
3.069,0.135,0.081,0.054,0
3.302,1.126,0.080,1.046,-5
3.824,0.448,0.089,0.359,-5
3.563,0.995,0.082,0.913,-5
4.171,1.374,0.089,1.285,-5
4.175,0.628,0.082,0.546,-5
3.453,0.135,0.083,0.052,0
2.800,0.119,0.082,0.037,0
2.674,0.121,0.080,0.041,0
2.697,0.127,0.083,0.044,0
3.699,1.046,0.081,0.965,-5
3.264,0.122,0.084,0.038,0
3.168,0.134,0.082,0.052,0
3.787,0.950,0.082,0.868,-5
3.699,1.237,0.081,1.156,-5
3.512,1.182,0.087,1.095,-5
4.262,1.037,0.081,0.956,-5
3.413,0.879,0.082,0.797,-5
4.011,1.022,0.083,0.939,-5
3.100,0.118,0.081,0.037,0
3.762,0.146,0.083,0.063,-5
3.668,0.138,0.084,0.054,0
2.903,0.122,0.081,0.041,0
2.841,0.116,0.080,0.036,0
3.781,0.129,0.083,0.046,-5
3.363,0.152,0.081,0.071,-5
4.084,1.008,0.080,0.928,-5
2.072,0.160,0.083,0.077,-5
4.277,0.999,0.081,0.918,-5
3.671,1.110,0.080,1.030,-5
2.866,0.196,0.085,0.111,-5
3.459,1.118,0.081,1.037,-5
4.189,0.908,0.085,0.823,-5
3.431,0.953,0.084,0.869,-5
2.827,0.143,0.084,0.059,0
2.856,0.161,0.086,0.075,0
3.526,0.247,0.089,0.158,-5
3.041,0.130,0.087,0.043,0
2.092,0.291,0.084,0.207,-5
3.752,0.117,0.081,0.036,0
2.850,0.135,0.090,0.045,0
3.469,0.155,0.091,0.064,0
3.322,1.020,0.088,0.932,-5
4.119,0.974,0.081,0.893,-5
2.494,0.122,0.081,0.041,0
3.980,1.033,0.080,0.953,-5
3.622,0.192,0.082,0.110,-5
3.741,1.616,0.081,1.535,-5
3.913,1.195,0.086,1.109,-5
4.045,1.271,0.087,1.184,-5
2.997,0.130,0.083,0.047,0
2.487,0.326,0.083,0.243,-5
2.739,0.114,0.080,0.034,0
3.277,0.877,0.080,0.797,-5
1.229,0.138,0.081,0.057,0
3.711,0.179,0.084,0.095,-5
3.628,0.131,0.086,0.045,0
2.670,0.126,0.081,0.045,0
2.802,1.341,0.080,1.261,-5
3.150,0.140,0.085,0.055,0
2.356,0.116,0.081,0.035,0
2.531,0.125,0.081,0.044,0
4.006,0.137,0.082,0.055,-5
2.933,0.115,0.087,0.028,0
3.573,1.182,0.080,1.102,-5
4.224,1.160,0.080,1.080,-5
2.603,0.197,0.090,0.107,0
3.384,1.302,0.088,1.214,-5
3.579,1.310,0.081,1.229,-5
3.276,0.118,0.081,0.037,0
3.230,0.311,0.081,0.230,0
3.086,0.109,0.080,0.029,0
4.007,1.052,0.080,0.972,-5
3.220,1.100,0.083,1.017,-5
3.162,0.126,0.080,0.046,0
3.181,0.925,0.080,0.845,-5
3.646,1.242,0.080,1.162,-5
3.514,0.282,0.085,0.197,-5
2.460,0.114,0.083,0.031,0
3.339,1.145,0.082,1.063,-5
4.074,0.882,0.084,0.798,-5
3.812,0.774,0.082,0.692,-5
2.952,0.979,0.083,0.896,-5
3.787,1.304,0.082,1.222,-5
3.333,0.138,0.083,0.055,0
3.237,1.163,0.085,1.078,-5
4.020,1.149,0.086,1.063,-5
2.840,0.209,0.082,0.127,-5
3.870,0.413,0.082,0.331,-5
3.201,0.940,0.082,0.858,-5
4.221,0.586,0.084,0.502,-5
3.321,0.426,0.082,0.344,-5
2.636,0.127,0.082,0.045,0
2.777,0.126,0.081,0.045,0
2.978,0.296,0.082,0.214,-5
3.474,0.122,0.082,0.040,0
3.362,0.144,0.081,0.063,-5
3.550,1.300,0.082,1.218,-5
4.040,1.142,0.082,1.060,-5
4.129,1.060,0.083,0.977,-5
3.758,0.961,0.082,0.879,-5
3.363,1.188,0.082,1.106,-5
3.931,0.966,0.083,0.883,-5
4.143,0.118,0.082,0.036,0
3.741,0.946,0.081,0.865,-5
3.281,0.114,0.084,0.030,0
3.036,0.326,0.081,0.245,0
3.007,0.210,0.082,0.128,-5
3.557,1.215,0.082,1.133,-5
3.271,0.166,0.084,0.082,0
3.912,0.847,0.082,0.765,-5
2.290,0.119,0.081,0.038,0
3.152,1.172,0.080,1.092,-5
4.175,1.125,0.092,1.033,-5
3.336,0.207,0.080,0.127,-5
3.091,0.171,0.087,0.084,0
3.565,1.234,0.089,1.145,-5
3.718,0.939,0.080,0.859,-5
3.218,1.046,0.081,0.965,-5
3.021,0.120,0.085,0.035,0
3.273,0.228,0.080,0.148,-5
4.110,1.228,0.081,1.147,-5
2.376,0.264,0.081,0.183,-5
3.850,0.153,0.082,0.071,-5
4.032,0.171,0.082,0.089,-5
4.150,0.828,0.085,0.743,-5
3.379,0.295,0.082,0.213,-5
3.427,0.121,0.081,0.040,0
3.370,1.006,0.087,0.919,-5
3.829,1.052,0.081,0.971,-5
2.826,0.196,0.091,0.105,0
4.178,0.133,0.090,0.043,0
4.013,0.298,0.082,0.216,-5
2.691,0.118,0.082,0.036,0
3.500,1.614,0.081,1.533,-5
3.539,0.126,0.084,0.042,0
4.052,0.994,0.082,0.912,-5
3.288,1.238,0.083,1.155,-5
3.296,0.121,0.083,0.038,0
2.180,0.155,0.083,0.072,0
3.642,2.028,0.084,1.944,-5
4.062,1.086,0.086,1.000,-5
4.016,0.129,0.087,0.042,0
3.280,1.034,0.085,0.949,-5
3.398,0.141,0.082,0.059,-5
4.044,1.042,0.083,0.959,-5
3.396,0.535,0.089,0.446,-5
3.498,1.149,0.084,1.065,-5
3.566,0.131,0.085,0.046,-5
4.065,1.585,0.084,1.501,-5
3.545,0.199,0.089,0.110,-5
3.279,1.061,0.094,0.967,-5
3.411,0.952,0.082,0.870,-5
3.842,0.924,0.082,0.842,-5
3.246,0.894,0.083,0.811,-5
3.634,1.556,0.082,1.474,-5
3.543,0.105,0.082,0.023,0
3.529,0.124,0.081,0.043,0
2.910,0.120,0.083,0.037,0
3.657,0.121,0.081,0.040,-5
3.484,0.247,0.082,0.165,0
2.987,0.118,0.083,0.035,0
3.690,1.127,0.081,1.046,-5
3.167,0.125,0.082,0.043,-5
3.907,1.090,0.082,1.008,-5
3.641,0.262,0.092,0.170,0
3.469,0.110,0.080,0.030,0
3.255,0.973,0.086,0.887,-5
2.667,0.114,0.080,0.034,0
3.389,0.941,0.079,0.862,-5
2.999,0.939,0.080,0.859,-5
4.104,0.114,0.080,0.034,0
3.359,0.121,0.080,0.041,0
2.998,0.593,0.079,0.514,-5
2.745,0.135,0.081,0.054,0
2.662,0.120,0.081,0.039,0
4.214,0.895,0.080,0.815,-5
3.863,0.897,0.082,0.815,-5
3.248,0.144,0.079,0.065,-5
4.200,1.390,0.079,1.311,-5
3.379,0.135,0.084,0.051,0
4.203,0.891,0.080,0.811,-5
3.626,0.130,0.081,0.049,0
3.891,1.361,0.080,1.281,-5
3.432,1.004,0.085,0.919,-5
3.651,1.338,0.082,1.256,-5
3.836,1.217,0.082,1.135,-5
3.083,0.225,0.083,0.142,-5
2.843,0.114,0.082,0.032,0
3.633,0.771,0.082,0.689,-5
4.240,1.154,0.084,1.070,-5
2.377,0.128,0.082,0.046,0
2.298,0.127,0.081,0.046,0
3.338,0.114,0.082,0.032,0
3.326,0.892,0.086,0.806,-5
3.529,1.120,0.082,1.038,-5
3.227,1.011,0.081,0.930,-5
4.418,0.957,0.084,0.873,-5
3.459,0.152,0.083,0.069,-5
3.745,0.163,0.083,0.080,-5
3.308,0.979,0.080,0.899,-5
3.179,0.143,0.085,0.058,0
3.580,0.130,0.084,0.046,-5
3.765,1.183,0.082,1.101,-5
3.206,0.959,0.082,0.877,-5
3.353,0.146,0.087,0.059,0
3.771,0.894,0.080,0.814,-5
3.613,0.127,0.082,0.045,0
3.517,0.848,0.081,0.767,-5
3.566,0.142,0.084,0.058,0
3.378,1.270,0.085,1.185,-5
3.163,0.353,0.081,0.272,-5
2.782,0.119,0.080,0.039,0
2.895,1.226,0.080,1.146,-5
2.994,0.121,0.081,0.040,-5
3.084,0.144,0.080,0.064,-5
4.086,0.978,0.080,0.898,-5
3.764,1.353,0.080,1.273,-5
3.014,0.127,0.080,0.047,0
4.110,0.122,0.080,0.042,0
3.459,0.198,0.079,0.119,-5
2.639,0.132,0.090,0.042,0
3.078,0.117,0.081,0.036,0
2.951,0.822,0.080,0.742,-5
2.774,0.128,0.085,0.043,0
2.968,0.118,0.080,0.038,0
4.056,1.068,0.080,0.988,-5
4.086,0.131,0.088,0.043,-5
3.050,0.132,0.080,0.052,0
4.167,0.946,0.080,0.866,-5
3.481,1.272,0.083,1.189,-5
3.521,0.846,0.087,0.759,-5
2.984,0.204,0.080,0.124,-5
3.224,0.329,0.091,0.238,-5
3.385,1.000,0.082,0.918,-5
2.491,0.223,0.080,0.143,0
3.551,0.132,0.080,0.052,0
4.042,1.573,0.080,1.493,-5
2.299,0.110,0.080,0.030,0
3.855,1.307,0.080,1.227,-5
3.593,0.871,0.082,0.789,-5
2.498,0.112,0.081,0.031,0
3.305,0.982,0.080,0.902,-5
3.546,0.116,0.080,0.036,-5
3.638,0.972,0.080,0.892,-5
3.744,0.124,0.082,0.042,-5
3.912,0.757,0.082,0.675,-5
4.215,1.388,0.080,1.308,-5
3.645,0.811,0.087,0.724,-5
3.718,1.459,0.081,1.378,-5
2.994,0.830,0.081,0.749,-5
3.370,1.553,0.080,1.473,-5
3.619,1.464,0.081,1.383,-5
3.316,1.145,0.082,1.063,-5
3.663,1.545,0.087,1.458,-5
4.197,0.937,0.087,0.850,-5
3.500,1.127,0.081,1.046,-5
3.499,1.260,0.081,1.179,-5
3.603,1.243,0.093,1.150,-5
2.677,0.130,0.083,0.047,0
2.834,0.133,0.083,0.050,0
3.306,0.111,0.082,0.029,0
3.974,1.359,0.082,1.277,-5
3.286,0.141,0.091,0.050,0
3.702,0.955,0.087,0.868,-5
3.148,1.274,0.082,1.192,-5
1.431,0.129,0.083,0.046,0
3.156,0.971,0.082,0.889,-5
3.910,1.010,0.083,0.927,-5
3.100,0.120,0.082,0.038,0
2.803,0.254,0.085,0.169,-5
3.589,1.432,0.091,1.341,-5
4.432,1.134,0.082,1.052,-5
3.807,0.664,0.089,0.575,-5
3.013,0.285,0.084,0.201,-5
3.342,0.122,0.083,0.039,0
3.474,1.507,0.082,1.425,-5
3.332,1.108,0.086,1.022,-5
4.161,0.877,0.083,0.794,-5
3.375,0.987,0.082,0.905,-5
2.872,0.118,0.082,0.036,0
3.054,0.141,0.082,0.059,-5
3.325,0.691,0.081,0.610,-5
3.237,0.831,0.082,0.749,-5
2.958,0.128,0.082,0.046,0
4.165,0.620,0.081,0.539,-5
2.839,1.170,0.082,1.088,-5
3.007,0.351,0.081,0.270,0
3.049,0.123,0.081,0.042,0
3.222,0.117,0.080,0.037,0
3.613,1.175,0.081,1.094,-5
3.223,1.015,0.081,0.934,-5
3.572,0.194,0.082,0.112,-5
3.848,1.136,0.081,1.055,-5
2.888,0.167,0.082,0.085,0
3.666,1.217,0.084,1.133,-5
3.368,0.306,0.088,0.218,0
3.725,0.152,0.087,0.065,-5
3.266,0.113,0.077,0.036,0
3.468,0.129,0.079,0.050,-5
2.186,0.210,0.078,0.132,-5
2.635,0.311,0.080,0.231,0
4.300,1.121,0.079,1.042,-5
3.146,0.977,0.079,0.898,-5
3.290,0.119,0.079,0.040,-5
3.605,1.414,0.079,1.335,-5
4.298,0.369,0.079,0.290,-5
2.024,0.202,0.086,0.116,0
3.432,1.022,0.088,0.934,-5
3.555,0.132,0.079,0.053,0
3.338,0.123,0.078,0.045,-5
3.320,0.952,0.083,0.869,-5
3.614,0.149,0.079,0.070,-5
2.691,0.117,0.078,0.039,0
3.688,1.534,0.078,1.456,-5
3.858,0.778,0.082,0.696,-5
3.681,0.213,0.079,0.134,-5
3.059,0.210,0.079,0.131,-5
3.546,1.382,0.079,1.303,-5
1.438,0.121,0.079,0.042,0
3.403,0.122,0.079,0.043,0
3.281,0.251,0.078,0.173,0
3.881,1.246,0.088,1.158,-5
2.857,0.211,0.079,0.132,-5
3.554,1.155,0.080,1.075,-5
3.477,1.060,0.084,0.976,-5
3.481,1.387,0.083,1.304,-5
3.102,1.099,0.082,1.017,-5
2.856,0.125,0.081,0.044,0
1.842,0.127,0.077,0.050,0
4.418,0.912,0.078,0.834,-5
4.408,1.105,0.079,1.026,-5
3.938,1.230,0.079,1.151,-5
1.996,0.899,0.080,0.819,-5
3.394,0.117,0.080,0.037,0
3.965,1.072,0.080,0.992,-5
3.159,0.158,0.081,0.077,-5
4.261,1.188,0.085,1.103,-5
3.800,0.978,0.090,0.888,-5
